HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,Unnamed: 6,Unnamed: 7,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Not Used for Medicare,Work RVU,NA Flag for Non-FAC PE RVU,Non-facility PE RVU,Transitioned Non-FAC PE RVU,NA Flag for facility PE RVU,Facility PE RVU,Transitioned Facility PE RVU,MP RVU,Non-facility Total,Transitioned Non-FAC Total,Facility Total,Transitioned Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Diag Imaging Family Ind
31237,,"Nasal/sinus endoscopy, surg",90015,232.82,180.25,,,0.988,0.97,1.386,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",90011,237.13,182.08,,,1.01,1.016,0.93,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",90009,234.08,181.14,,,0.992,0.977,1.386,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",88001,215.23,166.19,,,0.975,0.905,0.28,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",87001,246.25,188.32,,,1.018,1.069,1.189,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",86599,222.57,172.12,,,0.989,0.931,0.637,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",86501,249.4,190.39,,,1.024,1.089,1.207,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",83699,227.92,175.03,,,0.982,0.976,0.742,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",83602,242.69,184.16,,,1.005,1.08,0.742,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",83599,219.95,169.12,,,0.961,0.938,0.587,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",83501,233.56,178.23,,,0.996,1.021,0.587,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",83400,238.99,183.07,,,1.005,1.032,0.997,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",83301,255.7,191.59,,,0.998,1.183,0.954,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",83200,232.18,179.57,,,0.995,0.971,1.189,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",83101,266.06,202.5,,,1.063,1.173,1.533,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",82600,213.49,165.7,,,0.958,0.882,0.648,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",82521,216.45,167.95,,,0.967,0.895,0.705,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",82401,228.16,175.6,,,0.987,0.97,0.795,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",82002,208.28,160.98,,,0.935,0.873,0.435,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",82001,212.09,164.57,,,0.95,0.877,0.656,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",80599,247.25,187.97,,,1.028,1.094,0.795,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",80501,261.85,197.32,,,1.057,1.191,0.795,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",80303,248.19,189.45,,,1.01,1.084,1.326,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",80302,276.64,209.83,,,1.067,1.233,1.932,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",80301,291.49,218.17,,,1.093,1.353,1.654,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",80199,228.16,176.19,,,0.999,0.959,0.793,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",75101,212.79,165.26,,,0.951,0.877,0.732,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",74099,209.68,164.82,,,0.945,0.828,1.165,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",74004,217.79,169.12,,,0.963,0.898,0.89,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",74002,228.88,177.45,,,0.988,0.949,1.196,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",66000,215.08,167.72,,,0.97,0.874,0.807,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",65500,209.87,162.57,,,0.949,0.873,0.443,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",65000,217.79,169.12,,,0.963,0.898,0.89,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",63000,218.28,168.59,,,0.981,0.917,0.408,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",59099,228.35,176.98,,,0.975,0.948,1.327,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",59004,255.79,197.43,,,1.015,1.077,2.35,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",59003,243.34,187.75,,,0.996,1.026,1.783,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",52899,217.52,169.78,,,0.969,0.881,1.031,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",52801,229.76,178.28,,,0.998,0.95,1.153,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",52399,209.68,164.82,,,0.945,0.828,1.165,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",52301,228.84,177.74,,,0.994,0.943,1.198,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",52200,213.18,165.38,,,0.969,0.882,0.451,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",52105,218.95,169.64,,,0.973,0.91,0.716,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",52013,207.88,161.55,,,0.953,0.855,0.403,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",51199,219.25,170.48,,,0.97,0.9,0.951,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",51101,238.98,182.95,,,1.006,1.034,0.951,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31237,,"Nasal/sinus endoscopy, surg",51000,216.25,169.0,,,0.978,0.872,0.876,A,,2.98,,2.87,3.22,,1.7,1.74,0.21,6.06,6.41,4.89,4.93,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",3114550,249.73,190.29,,,0.973,0.984,0.548,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",3114440,261.86,199.46,,,0.988,1.033,1.013,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",3114399,269.83,203.79,,,1.01,1.093,0.713,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",3114301,286.79,214.53,,,1.039,1.196,0.713,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",3114299,241.78,185.96,,,0.961,0.924,0.708,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",3114203,257.83,195.6,,,0.979,1.03,0.708,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",3114099,262.91,199.9,,,1.008,1.043,0.698,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",3114009,297.8,221.56,,,1.062,1.262,0.667,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",3114007,286.52,214.27,,,1.04,1.196,0.667,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",3114006,297.58,220.61,,,1.047,1.274,0.667,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",3114005,303.24,224.77,,,1.067,1.299,0.667,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",3114003,278.83,208.69,,,1.014,1.161,0.667,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",1651016,236.07,184.53,,,0.963,0.853,1.106,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",1636000,250.29,193.57,,,0.99,0.939,1.074,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",1433004,303.4,228.85,,,1.057,1.234,1.839,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",1049000,245.6,188.76,,,0.985,0.941,0.557,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",1025000,231.19,180.08,,,0.957,0.846,0.721,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",1024000,249.07,190.65,,,0.989,0.967,0.507,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",1023000,287.69,216.89,,,1.049,1.172,1.052,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",553500,241.08,185.26,,,0.97,0.924,0.497,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",544035,238.86,184.55,,,0.975,0.899,0.552,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",513000,236.27,182.39,,,0.96,0.892,0.566,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",205099,262.91,199.9,,,1.008,1.043,0.698,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",205026,286.89,214.94,,,1.036,1.191,0.846,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",205018,290.21,217.78,,,1.055,1.199,0.846,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",205017,276.87,208.54,,,1.027,1.131,0.717,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",97350,259.41,196.94,,,0.965,1.034,1.032,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",97320,203.85,159.81,,,0.882,0.729,0.359,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",95399,257.36,200.63,,,0.996,0.939,1.828,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",95301,284.18,222.44,,,1.042,1.022,3.069,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",95299,239.42,185.89,,,0.963,0.886,0.99,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",95216,279.45,213.72,,,1.027,1.088,1.693,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",95215,271.43,206.97,,,1.006,1.067,1.365,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",95212,252.48,196.24,,,0.988,0.931,1.487,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",95100,246.47,190.1,,,0.981,0.933,0.841,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",91009,240.77,185.85,,,0.977,0.909,0.594,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",90301,286.2,216.06,,,1.05,1.161,1.032,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",90201,263.62,201.51,,,1.019,1.028,0.86,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",90199,254.1,194.54,,,0.985,0.986,0.866,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",90101,267.06,204.3,,,1.019,1.039,1.098,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",90099,239.03,185.39,,,0.966,0.888,0.871,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",90031,255.92,195.5,,,0.986,1.0,0.849,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",90028,252.92,194.26,,,0.987,0.971,0.93,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",90020,247.92,193.6,,,0.992,0.899,1.386,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",90018,265.68,204.85,,,1.02,1.007,1.418,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",90015,256.74,198.14,,,0.988,0.97,1.386,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",90011,261.56,200.18,,,1.01,1.016,0.93,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",90009,258.14,199.12,,,0.992,0.977,1.386,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",88001,237.36,182.69,,,0.975,0.905,0.28,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",87001,271.64,207.06,,,1.018,1.069,1.189,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",86599,245.44,189.2,,,0.989,0.931,0.637,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",86501,275.13,209.34,,,1.024,1.089,1.207,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",83699,251.39,192.43,,,0.982,0.976,0.742,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",83602,267.77,202.52,,,1.005,1.08,0.742,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",83599,242.6,185.93,,,0.961,0.938,0.587,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",83501,257.66,195.97,,,0.996,1.021,0.587,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",83400,263.62,201.28,,,1.005,1.032,0.997,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",83301,282.22,210.75,,,0.998,1.183,0.954,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
31238,,"Nasal/sinus endoscopy, surg",83200,256.05,197.39,,,0.995,0.971,1.189,A,,3.26,,3.26,3.58,,1.91,1.93,0.23,6.75,7.07,5.4,5.42,0,0,0.0,0.0,0.0,2,1,0,0,0,P ,,36.6137,
