"CPT only copyright 2022 American Medical Association. All rights reserved.					",,,,,,
,,,,,,
"2022 Part B National Summary Data File 
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17668,,,,,,
DIGESTIVE SYSTEM,43332,TOTAL,755 ,"$612,427.31 ","$486,626.20 ",
DIGESTIVE SYSTEM,43333,80S,41 ,"$7,447.99 ","$5,918.59 ",
DIGESTIVE SYSTEM,43333,OTHER,127 ,"$153,037.49 ","$120,693.11 ",
DIGESTIVE SYSTEM,43333,TOTAL,168 ,"$160,485.48 ","$126,611.70 ",
DIGESTIVE SYSTEM,43334,80S,24 ,"$4,246.66 ","$3,213.18 ",
DIGESTIVE SYSTEM,43334,OTHER,107 ,"$126,953.32 ","$100,530.66 ",
DIGESTIVE SYSTEM,43334,TOTAL,131 ,"$131,199.98 ","$103,743.84 ",
DIGESTIVE SYSTEM,43335,80S,12 ,"$2,250.65 ","$1,798.54 ",
DIGESTIVE SYSTEM,43335,OTHER,41 ,"$48,454.96 ","$38,297.36 ",
DIGESTIVE SYSTEM,43335,TOTAL,53 ,"$50,705.61 ","$40,095.90 ",
DIGESTIVE SYSTEM,43336,80S,N/A,"$1,533.55 ","$1,220.54 ",
DIGESTIVE SYSTEM,43336,OTHER,33 ,"$40,058.64 ","$31,167.20 ",
DIGESTIVE SYSTEM,43336,TOTAL,40 ,"$41,592.19 ","$32,387.74 ",
DIGESTIVE SYSTEM,43337,80S,N/A,"$1,905.29 ","$1,514.12 ",
DIGESTIVE SYSTEM,43337,OTHER,23 ,"$33,803.98 ","$26,851.60 ",
DIGESTIVE SYSTEM,43337,TOTAL,32 ,"$35,709.27 ","$28,365.72 ",
DIGESTIVE SYSTEM,43338,80S,N/A,$69.42 ,$55.37 ,
DIGESTIVE SYSTEM,43338,OTHER,30 ,"$3,442.96 ","$2,735.85 ",
DIGESTIVE SYSTEM,43338,TOTAL,34 ,"$3,512.38 ","$2,791.22 ",
DIGESTIVE SYSTEM,43340,80S,N/A,"$1,849.32 ","$1,466.46 ",
DIGESTIVE SYSTEM,43340,OTHER,21 ,"$24,279.98 ","$19,338.17 ",
DIGESTIVE SYSTEM,43340,TOTAL,31 ,"$26,129.30 ","$20,804.63 ",
DIGESTIVE SYSTEM,43341,OTHER,N/A,"$4,401.34 ","$3,461.53 ",
DIGESTIVE SYSTEM,43341,TOTAL,N/A,"$4,401.34 ","$3,461.53 ",
DIGESTIVE SYSTEM,43351,80S,N/A,$90.79 ,$71.90 ,
DIGESTIVE SYSTEM,43351,OTHER,N/A,"$7,945.48 ","$6,302.89 ",
DIGESTIVE SYSTEM,43351,TOTAL,11 ,"$8,036.27 ","$6,374.79 ",
DIGESTIVE SYSTEM,43352,80S,N/A,$818.88 ,$655.86 ,
DIGESTIVE SYSTEM,43352,OTHER,39 ,"$34,981.19 ","$27,848.55 ",
DIGESTIVE SYSTEM,43352,TOTAL,46 ,"$35,800.07 ","$28,504.41 ",
DIGESTIVE SYSTEM,43360,80S,N/A,"$1,424.86 ","$1,136.76 ",
DIGESTIVE SYSTEM,43360,OTHER,32 ,"$62,453.44 ","$49,683.55 ",
DIGESTIVE SYSTEM,43360,TOTAL,36 ,"$63,878.30 ","$50,820.31 ",
DIGESTIVE SYSTEM,43361,80S,N/A,"$2,773.25 ","$2,220.14 ",
DIGESTIVE SYSTEM,43361,OTHER,33 ,"$73,659.22 ","$58,805.70 ",
DIGESTIVE SYSTEM,43361,TOTAL,39 ,"$76,432.47 ","$61,025.84 ",
DIGESTIVE SYSTEM,43400,80S,N/A,$131.39 ,$105.97 ,
DIGESTIVE SYSTEM,43400,OTHER,N/A,$821.17 ,$662.33 ,
DIGESTIVE SYSTEM,43400,TOTAL,N/A,$952.56 ,$768.30 ,
DIGESTIVE SYSTEM,43405,80S,N/A,$462.47 ,$369.04 ,
DIGESTIVE SYSTEM,43405,OTHER,14 ,"$17,435.97 ","$13,841.86 ",
DIGESTIVE SYSTEM,43405,TOTAL,17 ,"$17,898.44 ","$14,210.90 ",
DIGESTIVE SYSTEM,43410,80S,11 ,"$1,760.68 ","$1,405.37 ",
DIGESTIVE SYSTEM,43410,OTHER,37 ,"$34,670.45 ","$27,644.43 ",
DIGESTIVE SYSTEM,43410,TOTAL,48 ,"$36,431.13 ","$29,049.80 ",
DIGESTIVE SYSTEM,43415,80S,47 ,"$18,066.80 ","$14,364.24 ",
DIGESTIVE SYSTEM,43415,OTHER,140 ,"$348,028.84 ","$275,515.49 ",
DIGESTIVE SYSTEM,43415,TOTAL,187 ,"$366,095.64 ","$289,879.73 ",
DIGESTIVE SYSTEM,43420,80S,N/A,$178.33 ,$141.04 ,
DIGESTIVE SYSTEM,43420,OTHER,33 ,"$28,238.96 ","$22,478.29 ",
DIGESTIVE SYSTEM,43420,TOTAL,34 ,"$28,417.29 ","$22,619.33 ",
DIGESTIVE SYSTEM,43425,80S,N/A,$663.35 ,$523.40 ,
DIGESTIVE SYSTEM,43425,OTHER,15 ,"$15,926.08 ","$12,668.18 ",
DIGESTIVE SYSTEM,43425,TOTAL,19 ,"$16,589.43 ","$13,191.58 ",
DIGESTIVE SYSTEM,43450,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,43450,SG,"3,169 ","$1,155,835.97 ","$900,484.11 ",
DIGESTIVE SYSTEM,43450,OTHER,"82,245 ","$12,010,355.12 ","$9,350,320.98 ",
DIGESTIVE SYSTEM,43450,TOTAL,"85,414 ","$13,166,191.09 ","$10,250,805.09 ",
DIGESTIVE SYSTEM,43453,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,43453,SG,17 ,"$11,467.04 ","$8,926.14 ",
DIGESTIVE SYSTEM,43453,OTHER,"1,387 ","$340,123.08 ","$265,310.23 ",
DIGESTIVE SYSTEM,43453,TOTAL,"1,404 ","$351,590.12 ","$274,236.37 ",
DIGESTIVE SYSTEM,43460,OTHER,47 ,"$9,139.67 ","$7,170.32 ",
DIGESTIVE SYSTEM,43460,TOTAL,47 ,"$9,139.67 ","$7,170.32 ",
DIGESTIVE SYSTEM,43496,80S,N/A,$64.28 ,$50.39 ,
DIGESTIVE SYSTEM,43496,OTHER,12 ,"$14,093.53 ","$11,221.64 ",
DIGESTIVE SYSTEM,43496,TOTAL,13 ,"$14,157.81 ","$11,272.03 ",
DIGESTIVE SYSTEM,43497,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,43497,OTHER,976 ,"$791,262.62 ","$624,860.43 ",
DIGESTIVE SYSTEM,43497,TOTAL,976 ,"$791,262.62 ","$624,860.43 ",
DIGESTIVE SYSTEM,43499,80S,N/A,$471.90 ,$373.74 ,
DIGESTIVE SYSTEM,43499,OTHER,"1,290 ","$533,978.90 ","$424,507.66 ",
DIGESTIVE SYSTEM,43499,TOTAL,"1,291 ","$534,450.80 ","$424,881.40 ",
DIGESTIVE SYSTEM,43500,80S,31 ,"$3,232.62 ","$2,570.73 ",
DIGESTIVE SYSTEM,43500,OTHER,148 ,"$94,564.04 ","$74,069.48 ",
DIGESTIVE SYSTEM,43500,TOTAL,179 ,"$97,796.66 ","$76,640.21 ",
DIGESTIVE SYSTEM,43501,80S,21 ,"$4,174.21 ","$3,315.08 ",
DIGESTIVE SYSTEM,43501,OTHER,92 ,"$118,152.62 ","$93,033.17 ",
DIGESTIVE SYSTEM,43501,TOTAL,113 ,"$122,326.83 ","$96,348.25 ",
DIGESTIVE SYSTEM,43502,80S,N/A,$252.34 ,$197.83 ,
DIGESTIVE SYSTEM,43502,OTHER,11 ,"$14,235.88 ","$11,245.63 ",
DIGESTIVE SYSTEM,43502,TOTAL,12 ,"$14,488.22 ","$11,443.46 ",
DIGESTIVE SYSTEM,43510,80S,N/A,$306.68 ,$242.68 ,
DIGESTIVE SYSTEM,43510,OTHER,N/A,"$2,907.89 ","$2,325.68 ",
DIGESTIVE SYSTEM,43510,TOTAL,N/A,"$3,214.57 ","$2,568.36 ",
DIGESTIVE SYSTEM,43520,80S,15 ,$836.39 ,$667.75 ,
DIGESTIVE SYSTEM,43520,OTHER,83 ,"$35,219.13 ","$27,772.61 ",
DIGESTIVE SYSTEM,43520,TOTAL,98 ,"$36,055.52 ","$28,440.36 ",
DIGESTIVE SYSTEM,43605,80S,N/A,$738.72 ,$587.42 ,
DIGESTIVE SYSTEM,43605,OTHER,72 ,"$36,175.26 ","$28,826.83 ",
DIGESTIVE SYSTEM,43605,TOTAL,81 ,"$36,913.98 ","$29,414.25 ",
DIGESTIVE SYSTEM,43610,80S,99 ,"$11,468.05 ","$9,042.45 ",
DIGESTIVE SYSTEM,43610,OTHER,422 ,"$335,634.03 ","$263,639.98 ",
DIGESTIVE SYSTEM,43610,TOTAL,521 ,"$347,102.08 ","$272,682.43 ",
DIGESTIVE SYSTEM,43611,80S,123 ,"$18,081.92 ","$14,071.09 ",
DIGESTIVE SYSTEM,43611,OTHER,508 ,"$507,504.91 ","$399,229.42 ",
DIGESTIVE SYSTEM,43611,TOTAL,631 ,"$525,586.83 ","$413,300.51 ",
DIGESTIVE SYSTEM,43620,80S,N/A,"$3,110.20 ","$2,472.62 ",
DIGESTIVE SYSTEM,43620,OTHER,65 ,"$123,104.55 ","$97,955.73 ",
DIGESTIVE SYSTEM,43620,TOTAL,74 ,"$126,214.75 ","$100,428.35 ",
DIGESTIVE SYSTEM,43621,80S,63 ,"$22,165.29 ","$17,227.58 ",
DIGESTIVE SYSTEM,43621,OTHER,268 ,"$606,653.19 ","$478,167.53 ",
DIGESTIVE SYSTEM,43621,TOTAL,331 ,"$628,818.48 ","$495,395.11 ",
DIGESTIVE SYSTEM,43622,80S,N/A,"$2,042.41 ","$1,626.43 ",
DIGESTIVE SYSTEM,43622,OTHER,28 ,"$64,590.73 ","$51,382.72 ",
DIGESTIVE SYSTEM,43622,TOTAL,34 ,"$66,633.14 ","$53,009.15 ",
DIGESTIVE SYSTEM,43631,80S,113 ,"$22,348.44 ","$17,559.91 ",
DIGESTIVE SYSTEM,43631,OTHER,440 ,"$560,349.71 ","$442,037.15 ",
DIGESTIVE SYSTEM,43631,TOTAL,553 ,"$582,698.15 ","$459,597.06 ",
DIGESTIVE SYSTEM,43632,80S,221 ,"$69,228.27 ","$54,685.37 ",
DIGESTIVE SYSTEM,43632,OTHER,767 ,"$1,555,686.85 ","$1,226,131.70 ",
DIGESTIVE SYSTEM,43632,TOTAL,988 ,"$1,624,915.12 ","$1,280,817.07 ",
DIGESTIVE SYSTEM,43633,80S,178 ,"$52,265.03 ","$41,448.30 ",
DIGESTIVE SYSTEM,43633,OTHER,651 ,"$1,249,233.07 ","$989,868.85 ",
DIGESTIVE SYSTEM,43633,TOTAL,829 ,"$1,301,498.10 ","$1,031,317.15 ",
DIGESTIVE SYSTEM,43634,80S,N/A,"$1,634.75 ","$1,304.39 ",
DIGESTIVE SYSTEM,43634,OTHER,21 ,"$44,501.56 ","$35,015.55 ",
DIGESTIVE SYSTEM,43634,TOTAL,26 ,"$46,136.31 ","$36,319.94 ",
DIGESTIVE SYSTEM,43635,80S,19 ,$331.17 ,$261.94 ,
DIGESTIVE SYSTEM,43635,OTHER,56 ,"$6,301.88 ","$5,010.36 ",
DIGESTIVE SYSTEM,43635,TOTAL,75 ,"$6,633.05 ","$5,272.30 ",
DIGESTIVE SYSTEM,43640,80S,11 ,"$1,623.66 ","$1,281.42 ",
DIGESTIVE SYSTEM,43640,OTHER,36 ,"$32,100.78 ","$25,507.50 ",
DIGESTIVE SYSTEM,43640,TOTAL,47 ,"$33,724.44 ","$26,788.92 ",
DIGESTIVE SYSTEM,43641,80S,N/A,$302.12 ,$239.20 ,
DIGESTIVE SYSTEM,43641,OTHER,N/A,"$2,466.26 ","$1,752.37 ",
DIGESTIVE SYSTEM,43641,TOTAL,N/A,"$2,768.38 ","$1,991.57 ",
DIGESTIVE SYSTEM,43644,80S,"1,530 ","$389,641.42 ","$299,545.91 ",
DIGESTIVE SYSTEM,43644,OTHER,"3,085 ","$5,377,848.19 ","$4,186,246.83 ",
DIGESTIVE SYSTEM,43644,TOTAL,"4,615 ","$5,767,489.61 ","$4,485,792.74 ",
DIGESTIVE SYSTEM,43645,80S,72 ,"$19,651.34 ","$15,233.62 ",
DIGESTIVE SYSTEM,43645,OTHER,133 ,"$253,025.42 ","$198,392.87 ",
DIGESTIVE SYSTEM,43645,TOTAL,205 ,"$272,676.76 ","$213,626.49 ",
DIGESTIVE SYSTEM,43647,80S,39 ,"$3,551.90 ","$2,678.60 ",
DIGESTIVE SYSTEM,43647,OTHER,143 ,"$81,376.72 ","$63,608.85 ",
DIGESTIVE SYSTEM,43647,TOTAL,182 ,"$84,928.62 ","$66,287.45 ",
DIGESTIVE SYSTEM,43648,80S,13 ,$641.77 ,$466.53 ,
DIGESTIVE SYSTEM,43648,OTHER,37 ,"$14,984.55 ","$11,876.90 ",
DIGESTIVE SYSTEM,43648,TOTAL,50 ,"$15,626.32 ","$12,343.43 ",
DIGESTIVE SYSTEM,43651,80S,16 ,$924.93 ,$695.64 ,
DIGESTIVE SYSTEM,43651,OTHER,37 ,"$14,110.43 ","$10,557.56 ",
DIGESTIVE SYSTEM,43651,TOTAL,53 ,"$15,035.36 ","$11,253.20 ",
DIGESTIVE SYSTEM,43652,80S,N/A,$212.37 ,$168.34 ,
DIGESTIVE SYSTEM,43652,OTHER,17 ,"$6,729.95 ","$5,324.79 ",
DIGESTIVE SYSTEM,43652,TOTAL,20 ,"$6,942.32 ","$5,493.13 ",
DIGESTIVE SYSTEM,43653,80S,355 ,"$29,602.82 ","$23,108.57 ",
DIGESTIVE SYSTEM,43653,OTHER,"1,988 ","$1,130,657.04 ","$891,268.29 ",
DIGESTIVE SYSTEM,43653,TOTAL,"2,343 ","$1,160,259.86 ","$914,376.86 ",
DIGESTIVE SYSTEM,43659,80S,"1,084 ","$231,125.74 ","$182,332.24 ",
DIGESTIVE SYSTEM,43659,OTHER,"3,576 ","$4,597,993.98 ","$3,629,845.36 ",
DIGESTIVE SYSTEM,43659,TOTAL,"4,660 ","$4,829,119.72 ","$3,812,177.60 ",
DIGESTIVE SYSTEM,43752,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,43752,OTHER,"8,520 ","$333,911.17 ","$261,792.22 ",
DIGESTIVE SYSTEM,43752,TOTAL,"8,520 ","$333,911.17 ","$261,792.22 ",
DIGESTIVE SYSTEM,43753,80S,15 ,$59.85 ,$42.13 ,
DIGESTIVE SYSTEM,43753,OTHER,"1,320 ","$30,944.82 ","$24,334.97 ",
DIGESTIVE SYSTEM,43753,TOTAL,"1,335 ","$31,004.67 ","$24,377.10 ",
DIGESTIVE SYSTEM,43754,80S,38 ,$244.04 ,$184.40 ,
DIGESTIVE SYSTEM,43754,OTHER,28 ,"$2,529.82 ","$1,601.72 ",
DIGESTIVE SYSTEM,43754,TOTAL,66 ,"$2,773.86 ","$1,786.12 ",
DIGESTIVE SYSTEM,43755,80S,N/A,$17.54 ,$13.75 ,
DIGESTIVE SYSTEM,43755,OTHER,11 ,$715.35 ,$574.06 ,
DIGESTIVE SYSTEM,43755,TOTAL,13 ,$732.89 ,$587.81 ,
DIGESTIVE SYSTEM,43756,OTHER,N/A,$307.02 ,$243.71 ,
DIGESTIVE SYSTEM,43756,TOTAL,N/A,$307.02 ,$243.71 ,
DIGESTIVE SYSTEM,43757,OTHER,27 ,"$3,119.48 ","$2,357.24 ",
DIGESTIVE SYSTEM,43757,TOTAL,27 ,"$3,119.48 ","$2,357.24 ",
DIGESTIVE SYSTEM,43761,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,43761,OTHER,"1,621 ","$165,240.21 ","$129,588.64 ",
DIGESTIVE SYSTEM,43761,TOTAL,"1,621 ","$165,240.21 ","$129,588.64 ",
DIGESTIVE SYSTEM,43762,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,43762,SG,N/A,$836.48 ,$662.96 ,
DIGESTIVE SYSTEM,43762,OTHER,"44,955 ","$3,506,844.54 ","$2,692,308.02 ",
DIGESTIVE SYSTEM,43762,TOTAL,"44,962 ","$3,507,681.02 ","$2,692,970.98 ",
DIGESTIVE SYSTEM,43763,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,43763,OTHER,"2,105 ","$528,645.45 ","$413,497.03 ",
DIGESTIVE SYSTEM,43763,TOTAL,"2,105 ","$528,645.45 ","$413,497.03 ",
DIGESTIVE SYSTEM,43770,80S,15 ,"$2,321.65 ","$1,840.60 ",
DIGESTIVE SYSTEM,43770,OTHER,61 ,"$63,730.09 ","$50,190.58 ",
DIGESTIVE SYSTEM,43770,TOTAL,76 ,"$66,051.74 ","$52,031.18 ",
DIGESTIVE SYSTEM,43771,80S,N/A,$724.62 ,$553.24 ,
DIGESTIVE SYSTEM,43771,OTHER,23 ,"$27,905.78 ","$22,078.59 ",
DIGESTIVE SYSTEM,43771,TOTAL,28 ,"$28,630.40 ","$22,631.83 ",
DIGESTIVE SYSTEM,43772,80S,25 ,"$3,094.75 ","$2,466.88 ",
DIGESTIVE SYSTEM,43772,OTHER,87 ,"$75,070.55 ","$59,585.66 ",
DIGESTIVE SYSTEM,43772,TOTAL,112 ,"$78,165.30 ","$62,052.54 ",
DIGESTIVE SYSTEM,43773,80S,N/A,"$1,102.45 ",$874.85 ,
DIGESTIVE SYSTEM,43773,OTHER,18 ,"$23,311.17 ","$18,493.55 ",
DIGESTIVE SYSTEM,43773,TOTAL,24 ,"$24,413.62 ","$19,368.40 ",
DIGESTIVE SYSTEM,43774,80S,633 ,"$79,711.72 ","$61,667.44 ",
DIGESTIVE SYSTEM,43774,OTHER,"1,486 ","$1,308,783.03 ","$1,020,963.39 ",
DIGESTIVE SYSTEM,43774,TOTAL,"2,119 ","$1,388,494.75 ","$1,082,630.83 ",
DIGESTIVE SYSTEM,43775,80S,"2,849 ","$429,404.67 ","$332,757.76 ",
DIGESTIVE SYSTEM,43775,OTHER,"6,298 ","$6,532,117.67 ","$5,097,337.17 ",
DIGESTIVE SYSTEM,43775,TOTAL,"9,147 ","$6,961,522.34 ","$5,430,094.93 ",
DIGESTIVE SYSTEM,43800,80S,56 ,"$5,140.65 ","$4,077.30 ",
DIGESTIVE SYSTEM,43800,OTHER,208 ,"$138,195.57 ","$107,291.13 ",
DIGESTIVE SYSTEM,43800,TOTAL,264 ,"$143,336.22 ","$111,368.43 ",
DIGESTIVE SYSTEM,43810,80S,N/A,$324.77 ,$249.66 ,
DIGESTIVE SYSTEM,43810,OTHER,13 ,"$9,984.45 ","$7,655.57 ",
DIGESTIVE SYSTEM,43810,TOTAL,16 ,"$10,309.22 ","$7,905.23 ",
DIGESTIVE SYSTEM,43820,80S,240 ,"$43,274.09 ","$34,034.34 ",
DIGESTIVE SYSTEM,43820,OTHER,"1,034 ","$1,257,781.49 ","$992,177.23 ",
DIGESTIVE SYSTEM,43820,TOTAL,"1,274 ","$1,301,055.58 ","$1,026,211.57 ",
DIGESTIVE SYSTEM,43825,80S,N/A,"$1,469.60 ","$1,167.82 ",
DIGESTIVE SYSTEM,43825,OTHER,20 ,"$24,476.19 ","$19,470.62 ",
DIGESTIVE SYSTEM,43825,TOTAL,28 ,"$25,945.79 ","$20,638.44 ",
DIGESTIVE SYSTEM,43830,80S,415 ,"$35,815.66 ","$28,338.08 ",
DIGESTIVE SYSTEM,43830,OTHER,"2,951 ","$1,797,589.15 ","$1,424,464.08 ",
DIGESTIVE SYSTEM,43830,TOTAL,"3,366 ","$1,833,404.81 ","$1,452,802.16 ",
DIGESTIVE SYSTEM,43831,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,43831,OTHER,N/A,$996.80 ,$625.23 ,
DIGESTIVE SYSTEM,43831,TOTAL,N/A,$996.80 ,$625.23 ,
DIGESTIVE SYSTEM,43832,80S,74 ,"$8,095.48 ","$6,468.53 ",
DIGESTIVE SYSTEM,43832,OTHER,314 ,"$280,347.42 ","$221,416.78 ",
DIGESTIVE SYSTEM,43832,TOTAL,388 ,"$288,442.90 ","$227,885.31 ",
DIGESTIVE SYSTEM,43840,80S,791 ,"$157,157.32 ","$123,440.09 ",
DIGESTIVE SYSTEM,43840,OTHER,"4,526 ","$5,966,559.89 ","$4,704,251.72 ",
DIGESTIVE SYSTEM,43840,TOTAL,"5,317 ","$6,123,717.21 ","$4,827,691.81 ",
DIGESTIVE SYSTEM,43842,OTHER,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,43842,TOTAL,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,43843,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,43843,OTHER,N/A,"$4,705.67 ","$3,765.55 ",
DIGESTIVE SYSTEM,43843,TOTAL,N/A,"$4,705.67 ","$3,765.55 ",
DIGESTIVE SYSTEM,43845,80S,133 ,"$35,833.21 ","$27,600.49 ",
DIGESTIVE SYSTEM,43845,OTHER,170 ,"$324,689.26 ","$254,638.45 ",
DIGESTIVE SYSTEM,43845,TOTAL,303 ,"$360,522.47 ","$282,238.94 ",
DIGESTIVE SYSTEM,43846,80S,15 ,"$3,517.95 ","$2,751.48 ",
DIGESTIVE SYSTEM,43846,OTHER,24 ,"$35,727.77 ","$28,553.33 ",
DIGESTIVE SYSTEM,43846,TOTAL,39 ,"$39,245.72 ","$31,304.81 ",
DIGESTIVE SYSTEM,43847,80S,N/A,$657.20 ,$523.11 ,
DIGESTIVE SYSTEM,43847,OTHER,N/A,"$12,754.07 ","$10,125.98 ",
DIGESTIVE SYSTEM,43847,TOTAL,N/A,"$13,411.27 ","$10,649.09 ",
DIGESTIVE SYSTEM,43848,80S,45 ,"$14,162.67 ","$11,204.10 ",
DIGESTIVE SYSTEM,43848,OTHER,105 ,"$208,182.05 ","$164,957.08 ",
DIGESTIVE SYSTEM,43848,TOTAL,150 ,"$222,344.72 ","$176,161.18 ",
DIGESTIVE SYSTEM,43860,80S,99 ,"$24,138.58 ","$18,965.73 ",
DIGESTIVE SYSTEM,43860,OTHER,323 ,"$510,191.81 ","$399,314.46 ",
DIGESTIVE SYSTEM,43860,TOTAL,422 ,"$534,330.39 ","$418,280.19 ",
DIGESTIVE SYSTEM,43865,OTHER,N/A,"$13,940.93 ","$11,057.18 ",
DIGESTIVE SYSTEM,43865,TOTAL,N/A,"$13,940.93 ","$11,057.18 ",
DIGESTIVE SYSTEM,43870,80S,83 ,"$7,402.14 ","$5,811.14 ",
DIGESTIVE SYSTEM,43870,SG,N/A,$594.19 ,$465.84 ,
DIGESTIVE SYSTEM,43870,OTHER,607 ,"$372,625.08 ","$293,856.77 ",
DIGESTIVE SYSTEM,43870,TOTAL,691 ,"$380,621.41 ","$300,133.75 ",
DIGESTIVE SYSTEM,43880,80S,12 ,"$2,655.39 ","$2,091.32 ",
DIGESTIVE SYSTEM,43880,OTHER,79 ,"$124,811.26 ","$99,034.53 ",
DIGESTIVE SYSTEM,43880,TOTAL,91 ,"$127,466.65 ","$101,125.85 ",
DIGESTIVE SYSTEM,43881,80S,N/A,$393.51 ,$313.66 ,
DIGESTIVE SYSTEM,43881,OTHER,19 ,"$11,022.36 ","$8,790.22 ",
DIGESTIVE SYSTEM,43881,TOTAL,23 ,"$11,415.87 ","$9,103.88 ",
DIGESTIVE SYSTEM,43882,OTHER,N/A,"$4,719.88 ","$3,751.87 ",
DIGESTIVE SYSTEM,43882,TOTAL,N/A,"$4,719.88 ","$3,751.87 ",
DIGESTIVE SYSTEM,43886,80S,N/A,$206.88 ,$165.09 ,
DIGESTIVE SYSTEM,43886,OTHER,13 ,"$5,136.15 ","$3,984.03 ",
DIGESTIVE SYSTEM,43886,TOTAL,17 ,"$5,343.03 ","$4,149.12 ",
DIGESTIVE SYSTEM,43887,80S,N/A,$190.47 ,$129.85 ,
DIGESTIVE SYSTEM,43887,OTHER,21 ,"$5,446.96 ","$4,221.90 ",
DIGESTIVE SYSTEM,43887,TOTAL,26 ,"$5,637.43 ","$4,351.75 ",
DIGESTIVE SYSTEM,43888,80S,N/A,$295.08 ,$233.28 ,
DIGESTIVE SYSTEM,43888,OTHER,26 ,"$13,284.05 ","$10,563.56 ",
DIGESTIVE SYSTEM,43888,TOTAL,30 ,"$13,579.13 ","$10,796.84 ",
DIGESTIVE SYSTEM,43999,80S,44 ,"$6,953.72 ","$5,531.32 ",
DIGESTIVE SYSTEM,43999,OTHER,"4,817 ","$1,278,927.10 ","$996,927.27 ",
DIGESTIVE SYSTEM,43999,TOTAL,"4,861 ","$1,285,880.82 ","$1,002,458.59 ",
DIGESTIVE SYSTEM,44005,80S,"1,095 ","$177,001.43 ","$138,468.16 ",
DIGESTIVE SYSTEM,44005,SG,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,44005,OTHER,"6,585 ","$7,223,459.77 ","$5,688,218.20 ",
DIGESTIVE SYSTEM,44005,TOTAL,"7,680 ","$7,400,461.20 ","$5,826,686.36 ",
DIGESTIVE SYSTEM,44010,80S,21 ,"$1,806.88 ","$1,436.39 ",
DIGESTIVE SYSTEM,44010,OTHER,179 ,"$130,415.06 ","$102,970.21 ",
DIGESTIVE SYSTEM,44010,TOTAL,200 ,"$132,221.94 ","$104,406.60 ",
DIGESTIVE SYSTEM,44015,80S,322 ,"$7,124.39 ","$5,658.48 ",
DIGESTIVE SYSTEM,44015,OTHER,"1,611 ","$232,316.48 ","$183,754.50 ",
DIGESTIVE SYSTEM,44015,TOTAL,"1,933 ","$239,440.87 ","$189,412.98 ",
DIGESTIVE SYSTEM,44020,80S,73 ,"$9,759.25 ","$7,621.78 ",
DIGESTIVE SYSTEM,44020,OTHER,439 ,"$394,023.46 ","$309,588.50 ",
DIGESTIVE SYSTEM,44020,TOTAL,512 ,"$403,782.71 ","$317,210.28 ",
DIGESTIVE SYSTEM,44021,80S,68 ,"$7,509.34 ","$5,856.01 ",
DIGESTIVE SYSTEM,44021,OTHER,280 ,"$212,123.54 ","$168,418.57 ",
DIGESTIVE SYSTEM,44021,TOTAL,348 ,"$219,632.88 ","$174,274.58 ",
DIGESTIVE SYSTEM,44025,80S,29 ,"$3,268.45 ","$2,445.88 ",
DIGESTIVE SYSTEM,44025,OTHER,157 ,"$116,098.71 ","$91,009.83 ",
DIGESTIVE SYSTEM,44025,TOTAL,186 ,"$119,367.16 ","$93,455.71 ",
DIGESTIVE SYSTEM,44050,80S,461 ,"$52,318.74 ","$41,435.66 ",
DIGESTIVE SYSTEM,44050,OTHER,"2,389 ","$1,858,773.44 ","$1,464,305.02 ",
DIGESTIVE SYSTEM,44050,TOTAL,"2,850 ","$1,911,092.18 ","$1,505,740.68 ",
DIGESTIVE SYSTEM,44055,80S,44 ,"$9,083.85 ","$7,129.23 ",
DIGESTIVE SYSTEM,44055,OTHER,166 ,"$239,024.75 ","$188,007.24 ",
DIGESTIVE SYSTEM,44055,TOTAL,210 ,"$248,108.60 ","$195,136.47 ",
DIGESTIVE SYSTEM,44100,OTHER,14 ,$867.20 ,$692.47 ,
DIGESTIVE SYSTEM,44100,TOTAL,14 ,$867.20 ,$692.47 ,
DIGESTIVE SYSTEM,44110,80S,78 ,"$6,393.04 ","$4,979.56 ",
DIGESTIVE SYSTEM,44110,OTHER,573 ,"$363,930.77 ","$287,084.65 ",
DIGESTIVE SYSTEM,44110,TOTAL,651 ,"$370,323.81 ","$292,064.21 ",
DIGESTIVE SYSTEM,44111,80S,26 ,"$2,454.20 ","$1,952.17 ",
DIGESTIVE SYSTEM,44111,OTHER,104 ,"$64,520.64 ","$51,309.28 ",
DIGESTIVE SYSTEM,44111,TOTAL,130 ,"$66,974.84 ","$53,261.45 ",
