CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
,,,,,,
"2013 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17969,,,,,,
DIGESTIVE SYSTEM,45355,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,45355,SG,N/A,"$3,525.10","$2,653.13",
DIGESTIVE SYSTEM,45355,OTHER,607,"$109,272.51","$84,694.54",
DIGESTIVE SYSTEM,45355,TOTAL,616,"$112,797.61","$87,347.67",
DIGESTIVE SYSTEM,45378,53,21481,"$1,256,855.58","$956,954.58",
DIGESTIVE SYSTEM,45378,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,45378,SG,26277,"$10,130,637.04","$7,792,222.53",
DIGESTIVE SYSTEM,45378,OTHER,705582,"$184,885,585.11","$141,574,108.11",
DIGESTIVE SYSTEM,45378,TOTAL,753340,"$196,273,077.73","$150,323,285.22",
DIGESTIVE SYSTEM,45379,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,45379,SG,33,"$11,769.66","$9,160.21",
DIGESTIVE SYSTEM,45379,OTHER,1017,"$249,369.76","$193,171.43",
DIGESTIVE SYSTEM,45379,TOTAL,1050,"$261,139.42","$202,331.64",
DIGESTIVE SYSTEM,45380,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,45380,SG,60834,"$21,041,740.93","$16,272,972.79",
DIGESTIVE SYSTEM,45380,OTHER,1286250,"$321,013,612.66","$248,187,628.51",
DIGESTIVE SYSTEM,45380,TOTAL,1347084,"$342,055,353.59","$264,460,601.30",
DIGESTIVE SYSTEM,45381,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,45381,SG,3708,"$849,288.82","$664,207.58",
DIGESTIVE SYSTEM,45381,OTHER,95895,"$8,603,801.77","$6,719,783.80",
DIGESTIVE SYSTEM,45381,TOTAL,99603,"$9,453,090.59","$7,383,991.38",
DIGESTIVE SYSTEM,45382,80S,N/A,$54.07,$42.39,
DIGESTIVE SYSTEM,45382,SG,476,"$138,522.43","$107,677.16",
DIGESTIVE SYSTEM,45382,OTHER,25675,"$8,283,672.89","$6,460,715.94",
DIGESTIVE SYSTEM,45382,TOTAL,26152,"$8,422,249.39","$6,568,435.49",
DIGESTIVE SYSTEM,45383,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,45383,SG,2688,"$924,971.06","$717,706.64",
DIGESTIVE SYSTEM,45383,OTHER,67307,"$23,531,904.01","$18,195,638.35",
DIGESTIVE SYSTEM,45383,TOTAL,69995,"$24,456,875.07","$18,913,344.99",
DIGESTIVE SYSTEM,45384,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,45384,SG,6508,"$2,248,439.04","$1,748,828.64",
DIGESTIVE SYSTEM,45384,OTHER,196492,"$49,921,733.85","$38,554,519.42",
DIGESTIVE SYSTEM,45384,TOTAL,203000,"$52,170,172.89","$40,303,348.06",
DIGESTIVE SYSTEM,45385,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,45385,SG,49722,"$19,183,769.69","$14,850,626.04",
DIGESTIVE SYSTEM,45385,OTHER,991297,"$328,501,603.37","$254,279,657.79",
DIGESTIVE SYSTEM,45385,TOTAL,1041019,"$347,685,373.06","$269,130,283.83",
DIGESTIVE SYSTEM,45386,SG,65,"$23,819.85","$18,330.33",
DIGESTIVE SYSTEM,45386,OTHER,2542,"$664,715.93","$513,195.83",
DIGESTIVE SYSTEM,45386,TOTAL,2607,"$688,535.78","$531,526.16",
DIGESTIVE SYSTEM,45387,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,45387,SG,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,45387,OTHER,657,"$236,998.62","$185,031.57",
DIGESTIVE SYSTEM,45387,TOTAL,657,"$236,998.62","$185,031.57",
DIGESTIVE SYSTEM,45391,OTHER,948,"$227,227.26","$175,204.83",
DIGESTIVE SYSTEM,45391,TOTAL,948,"$227,227.26","$175,204.83",
DIGESTIVE SYSTEM,45392,OTHER,138,"$53,011.79","$41,530.66",
DIGESTIVE SYSTEM,45392,TOTAL,138,"$53,011.79","$41,530.66",
DIGESTIVE SYSTEM,45395,80S,267,"$81,515.76","$64,102.93",
DIGESTIVE SYSTEM,45395,SG,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,45395,OTHER,771,"$1,487,814.43","$1,159,957.93",
DIGESTIVE SYSTEM,45395,TOTAL,1038,"$1,569,330.19","$1,224,060.86",
DIGESTIVE SYSTEM,45397,80S,59,"$19,518.02","$15,364.74",
DIGESTIVE SYSTEM,45397,OTHER,209,"$440,676.58","$342,415.35",
DIGESTIVE SYSTEM,45397,TOTAL,268,"$460,194.60","$357,780.09",
DIGESTIVE SYSTEM,45400,80S,132,"$22,620.12","$17,403.74",
DIGESTIVE SYSTEM,45400,OTHER,510,"$565,605.10","$437,526.38",
DIGESTIVE SYSTEM,45400,TOTAL,642,"$588,225.22","$454,930.12",
DIGESTIVE SYSTEM,45402,80S,88,"$20,519.47","$15,875.22",
DIGESTIVE SYSTEM,45402,OTHER,295,"$452,848.18","$350,308.60",
DIGESTIVE SYSTEM,45402,TOTAL,383,"$473,367.65","$366,183.82",
DIGESTIVE SYSTEM,45499,80S,N/A,"$2,529.87","$1,993.41",
DIGESTIVE SYSTEM,45499,SG,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,45499,OTHER,57,"$58,159.29","$45,949.42",
DIGESTIVE SYSTEM,45499,TOTAL,67,"$60,689.16","$47,942.83",
DIGESTIVE SYSTEM,45500,80S,N/A,$158.33,$124.14,
DIGESTIVE SYSTEM,45500,SG,11,"$9,678.63","$7,618.77",
DIGESTIVE SYSTEM,45500,OTHER,80,"$38,519.58","$29,505.12",
DIGESTIVE SYSTEM,45500,TOTAL,93,"$48,356.54","$37,248.03",
DIGESTIVE SYSTEM,45505,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,45505,SG,12,"$16,750.87","$12,367.67",
DIGESTIVE SYSTEM,45505,OTHER,1328,"$872,651.29","$679,282.92",
DIGESTIVE SYSTEM,45505,TOTAL,1340,"$889,402.16","$691,650.59",
DIGESTIVE SYSTEM,45520,OTHER,387,"$33,140.77","$25,918.93",
DIGESTIVE SYSTEM,45520,TOTAL,387,"$33,140.77","$25,918.93",
DIGESTIVE SYSTEM,45540,80S,101,"$15,250.76","$11,912.91",
DIGESTIVE SYSTEM,45540,OTHER,468,"$467,564.79","$364,163.43",
DIGESTIVE SYSTEM,45540,TOTAL,569,"$482,815.55","$376,076.34",
DIGESTIVE SYSTEM,45541,80S,84,"$10,499.24","$8,279.93",
DIGESTIVE SYSTEM,45541,OTHER,646,"$600,078.37","$467,044.01",
DIGESTIVE SYSTEM,45541,TOTAL,730,"$610,577.61","$475,323.94",
DIGESTIVE SYSTEM,45550,80S,144,"$31,759.08","$24,819.83",
DIGESTIVE SYSTEM,45550,OTHER,370,"$532,325.35","$418,221.84",
DIGESTIVE SYSTEM,45550,TOTAL,514,"$564,084.43","$443,041.67",
DIGESTIVE SYSTEM,45560,80S,319,"$23,059.43","$17,862.48",
DIGESTIVE SYSTEM,45560,SG,N/A,"$6,264.17","$4,931.00",
DIGESTIVE SYSTEM,45560,OTHER,1587,"$855,298.52","$661,269.25",
DIGESTIVE SYSTEM,45560,TOTAL,1911,"$884,622.12","$684,062.73",
DIGESTIVE SYSTEM,45562,80S,14,"$1,869.94","$1,477.87",
DIGESTIVE SYSTEM,45562,OTHER,118,"$113,458.87","$88,818.94",
DIGESTIVE SYSTEM,45562,TOTAL,132,"$115,328.81","$90,296.81",
DIGESTIVE SYSTEM,45563,80S,N/A,"$1,347.72","$1,062.97",
DIGESTIVE SYSTEM,45563,OTHER,39,"$60,475.71","$47,602.36",
DIGESTIVE SYSTEM,45563,TOTAL,45,"$61,823.43","$48,665.33",
DIGESTIVE SYSTEM,45800,80S,30,"$3,314.68","$2,615.54",
DIGESTIVE SYSTEM,45800,OTHER,96,"$76,881.30","$60,472.75",
DIGESTIVE SYSTEM,45800,TOTAL,126,"$80,195.98","$63,088.29",
DIGESTIVE SYSTEM,45805,80S,N/A,$198.31,$155.48,
DIGESTIVE SYSTEM,45805,OTHER,N/A,"$9,232.28","$7,257.30",
DIGESTIVE SYSTEM,45805,TOTAL,N/A,"$9,430.59","$7,412.78",
DIGESTIVE SYSTEM,45820,80S,N/A,$939.56,$743.34,
DIGESTIVE SYSTEM,45820,OTHER,57,"$46,525.57","$36,714.30",
DIGESTIVE SYSTEM,45820,TOTAL,63,"$47,465.13","$37,457.64",
DIGESTIVE SYSTEM,45825,OTHER,N/A,"$3,762.87","$2,961.84",
DIGESTIVE SYSTEM,45825,TOTAL,N/A,"$3,762.87","$2,961.84",
DIGESTIVE SYSTEM,45900,80S,N/A,$49.26,$38.62,
DIGESTIVE SYSTEM,45900,OTHER,133,"$25,915.56","$20,145.73",
DIGESTIVE SYSTEM,45900,TOTAL,135,"$25,964.82","$20,184.35",
DIGESTIVE SYSTEM,45905,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,45905,SG,N/A,"$1,986.03","$1,557.04",
DIGESTIVE SYSTEM,45905,OTHER,537,"$109,454.42","$84,194.21",
DIGESTIVE SYSTEM,45905,TOTAL,540,"$111,440.45","$85,751.25",
DIGESTIVE SYSTEM,45910,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,45910,SG,N/A,"$1,365.52","$1,081.26",
DIGESTIVE SYSTEM,45910,OTHER,468,"$110,625.05","$84,873.03",
DIGESTIVE SYSTEM,45910,TOTAL,470,"$111,990.57","$85,954.29",
DIGESTIVE SYSTEM,45915,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,45915,SG,N/A,"$2,658.57","$2,097.13",
DIGESTIVE SYSTEM,45915,OTHER,2350,"$618,217.61","$480,799.46",
DIGESTIVE SYSTEM,45915,TOTAL,2354,"$620,876.18","$482,896.59",
DIGESTIVE SYSTEM,45990,80S,19,$256.07,$201.74,
DIGESTIVE SYSTEM,45990,SG,18,"$12,065.18","$9,387.88",
DIGESTIVE SYSTEM,45990,OTHER,4506,"$672,674.59","$521,544.40",
DIGESTIVE SYSTEM,45990,TOTAL,4543,"$684,995.84","$531,134.02",
DIGESTIVE SYSTEM,45999,80S,N/A,$467.36,$366.41,
DIGESTIVE SYSTEM,45999,SG,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,45999,OTHER,306,"$115,899.96","$91,138.88",
DIGESTIVE SYSTEM,45999,TOTAL,309,"$116,367.32","$91,505.29",
DIGESTIVE SYSTEM,46020,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46020,SG,N/A,"$8,006.60","$6,294.25",
DIGESTIVE SYSTEM,46020,OTHER,1099,"$299,432.63","$230,902.24",
DIGESTIVE SYSTEM,46020,TOTAL,1108,"$307,439.23","$237,196.49",
DIGESTIVE SYSTEM,46030,80S,N/A,$7.02,$5.62,
DIGESTIVE SYSTEM,46030,SG,N/A,$127.33,$99.82,
DIGESTIVE SYSTEM,46030,OTHER,295,"$28,219.20","$21,294.58",
DIGESTIVE SYSTEM,46030,TOTAL,297,"$28,353.55","$21,400.02",
DIGESTIVE SYSTEM,46040,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46040,SG,15,"$10,856.44","$8,439.78",
DIGESTIVE SYSTEM,46040,OTHER,5919,"$2,604,850.50","$2,014,608.17",
DIGESTIVE SYSTEM,46040,TOTAL,5934,"$2,615,706.94","$2,023,047.95",
DIGESTIVE SYSTEM,46045,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46045,SG,N/A,$380.54,$298.34,
DIGESTIVE SYSTEM,46045,OTHER,337,"$149,079.89","$116,116.11",
DIGESTIVE SYSTEM,46045,TOTAL,338,"$149,460.43","$116,414.45",
DIGESTIVE SYSTEM,46050,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46050,SG,N/A,"$1,202.18",$953.68,
DIGESTIVE SYSTEM,46050,OTHER,3602,"$506,709.16","$381,043.16",
DIGESTIVE SYSTEM,46050,TOTAL,3608,"$507,911.34","$381,996.84",
DIGESTIVE SYSTEM,46060,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46060,SG,N/A,"$4,959.03","$3,911.11",
DIGESTIVE SYSTEM,46060,OTHER,1125,"$542,327.86","$418,750.15",
DIGESTIVE SYSTEM,46060,TOTAL,1132,"$547,286.89","$422,661.26",
DIGESTIVE SYSTEM,46080,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46080,SG,25,"$18,377.94","$14,490.68",
DIGESTIVE SYSTEM,46080,OTHER,1542,"$361,781.83","$276,328.95",
DIGESTIVE SYSTEM,46080,TOTAL,1567,"$380,159.77","$290,819.63",
DIGESTIVE SYSTEM,46083,SG,N/A,$346.69,$272.44,
DIGESTIVE SYSTEM,46083,OTHER,3198,"$478,395.47","$346,266.62",
DIGESTIVE SYSTEM,46083,TOTAL,3203,"$478,742.16","$346,539.06",
DIGESTIVE SYSTEM,46200,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46200,SG,28,"$28,561.96","$21,978.26",
DIGESTIVE SYSTEM,46200,OTHER,1791,"$741,743.48","$569,929.43",
DIGESTIVE SYSTEM,46200,TOTAL,1819,"$770,305.44","$591,907.69",
DIGESTIVE SYSTEM,46220,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46220,SG,11,"$7,263.42","$5,736.07",
DIGESTIVE SYSTEM,46220,OTHER,1225,"$237,227.81","$179,764.56",
DIGESTIVE SYSTEM,46220,TOTAL,1236,"$244,491.23","$185,500.63",
DIGESTIVE SYSTEM,46221,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46221,SG,1470,"$230,623.08","$178,484.31",
DIGESTIVE SYSTEM,46221,OTHER,80335,"$19,838,114.97","$15,085,992.07",
DIGESTIVE SYSTEM,46221,TOTAL,81805,"$20,068,738.05","$15,264,476.38",
DIGESTIVE SYSTEM,46230,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46230,SG,18,"$10,247.68","$8,084.29",
DIGESTIVE SYSTEM,46230,OTHER,1438,"$301,293.31","$231,254.54",
DIGESTIVE SYSTEM,46230,TOTAL,1456,"$311,540.99","$239,338.83",
DIGESTIVE SYSTEM,46250,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46250,SG,17,"$16,233.42","$12,341.70",
DIGESTIVE SYSTEM,46250,OTHER,1793,"$671,012.20","$514,871.38",
DIGESTIVE SYSTEM,46250,TOTAL,1810,"$687,245.62","$527,213.08",
DIGESTIVE SYSTEM,46255,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46255,SG,56,"$56,778.86","$42,451.41",
DIGESTIVE SYSTEM,46255,OTHER,3948,"$1,710,952.54","$1,325,108.62",
DIGESTIVE SYSTEM,46255,TOTAL,4004,"$1,767,731.40","$1,367,560.03",
DIGESTIVE SYSTEM,46257,SG,N/A,"$3,036.14","$2,398.21",
DIGESTIVE SYSTEM,46257,OTHER,172,"$86,474.07","$66,404.37",
DIGESTIVE SYSTEM,46257,TOTAL,175,"$89,510.21","$68,802.58",
DIGESTIVE SYSTEM,46258,OTHER,67,"$37,111.19","$28,742.72",
DIGESTIVE SYSTEM,46258,TOTAL,67,"$37,111.19","$28,742.72",
DIGESTIVE SYSTEM,46260,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46260,SG,114,"$120,055.17","$93,144.45",
DIGESTIVE SYSTEM,46260,OTHER,9321,"$4,981,513.77","$3,845,232.40",
DIGESTIVE SYSTEM,46260,TOTAL,9435,"$5,101,568.94","$3,938,376.85",
DIGESTIVE SYSTEM,46261,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46261,SG,N/A,"$8,512.44","$6,708.33",
DIGESTIVE SYSTEM,46261,OTHER,483,"$279,643.71","$217,158.09",
DIGESTIVE SYSTEM,46261,TOTAL,491,"$288,156.15","$223,866.42",
DIGESTIVE SYSTEM,46262,SG,N/A,"$3,336.05","$2,515.74",
DIGESTIVE SYSTEM,46262,OTHER,226,"$131,303.03","$101,832.87",
DIGESTIVE SYSTEM,46262,TOTAL,229,"$134,639.08","$104,348.61",
DIGESTIVE SYSTEM,46270,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46270,SG,29,"$29,933.26","$22,304.44",
DIGESTIVE SYSTEM,46270,OTHER,2028,"$966,310.29","$747,820.09",
DIGESTIVE SYSTEM,46270,TOTAL,2057,"$996,243.55","$770,124.53",
DIGESTIVE SYSTEM,46275,80S,N/A,$73.04,$57.26,
DIGESTIVE SYSTEM,46275,SG,15,"$14,942.45","$11,732.66",
DIGESTIVE SYSTEM,46275,OTHER,1137,"$576,635.16","$445,362.06",
DIGESTIVE SYSTEM,46275,TOTAL,1153,"$591,650.65","$457,151.98",
DIGESTIVE SYSTEM,46280,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46280,SG,27,"$27,280.17","$21,585.39",
DIGESTIVE SYSTEM,46280,OTHER,1498,"$802,472.55","$618,194.64",
DIGESTIVE SYSTEM,46280,TOTAL,1525,"$829,752.72","$639,780.03",
DIGESTIVE SYSTEM,46285,SG,N/A,"$8,050.60","$6,341.18",
DIGESTIVE SYSTEM,46285,OTHER,213,"$104,586.90","$80,815.92",
DIGESTIVE SYSTEM,46285,TOTAL,221,"$112,637.50","$87,157.10",
DIGESTIVE SYSTEM,46288,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46288,SG,N/A,"$2,742.70","$2,194.16",
DIGESTIVE SYSTEM,46288,OTHER,280,"$159,701.77","$123,796.09",
DIGESTIVE SYSTEM,46288,TOTAL,282,"$162,444.47","$125,990.25",
DIGESTIVE SYSTEM,46320,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46320,SG,N/A,$566.11,$445.84,
DIGESTIVE SYSTEM,46320,OTHER,2770,"$434,344.80","$323,823.65",
DIGESTIVE SYSTEM,46320,TOTAL,2776,"$434,910.91","$324,269.49",
DIGESTIVE SYSTEM,46500,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46500,SG,N/A,$353.32,$278.36,
DIGESTIVE SYSTEM,46500,OTHER,12625,"$3,164,788.53","$2,421,366.05",
DIGESTIVE SYSTEM,46500,TOTAL,12629,"$3,165,141.85","$2,421,644.41",
DIGESTIVE SYSTEM,46505,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46505,SG,N/A,$718.93,$0.00,
DIGESTIVE SYSTEM,46505,OTHER,893,"$236,315.86","$182,609.01",
DIGESTIVE SYSTEM,46505,TOTAL,894,"$237,034.79","$182,609.01",
DIGESTIVE SYSTEM,46600,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46600,SG,25,$664.28,$502.60,
DIGESTIVE SYSTEM,46600,OTHER,97552,"$8,613,423.02","$6,376,985.64",
DIGESTIVE SYSTEM,46600,TOTAL,97577,"$8,614,087.30","$6,377,488.24",
DIGESTIVE SYSTEM,46604,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46604,SG,N/A,$447.55,$358.04,
DIGESTIVE SYSTEM,46604,OTHER,1512,"$802,496.16","$622,117.38",
DIGESTIVE SYSTEM,46604,TOTAL,1513,"$802,943.71","$622,475.42",
DIGESTIVE SYSTEM,46606,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46606,SG,N/A,"$1,031.11",$814.07,
DIGESTIVE SYSTEM,46606,OTHER,2570,"$365,178.52","$278,673.11",
DIGESTIVE SYSTEM,46606,TOTAL,2577,"$366,209.63","$279,487.18",
DIGESTIVE SYSTEM,46608,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46608,OTHER,97,"$12,288.23","$9,290.34",
DIGESTIVE SYSTEM,46608,TOTAL,97,"$12,288.23","$9,290.34",
DIGESTIVE SYSTEM,46610,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46610,SG,N/A,"$3,515.71","$2,654.04",
DIGESTIVE SYSTEM,46610,OTHER,169,"$28,866.24","$21,675.94",
DIGESTIVE SYSTEM,46610,TOTAL,173,"$32,381.95","$24,329.98",
DIGESTIVE SYSTEM,46611,OTHER,454,"$73,040.70","$54,344.83",
DIGESTIVE SYSTEM,46611,TOTAL,454,"$73,040.70","$54,344.83",
DIGESTIVE SYSTEM,46612,SG,N/A,$931.06,$729.95,
DIGESTIVE SYSTEM,46612,OTHER,68,"$15,681.23","$12,289.65",
DIGESTIVE SYSTEM,46612,TOTAL,69,"$16,612.29","$13,019.60",
DIGESTIVE SYSTEM,46614,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46614,SG,N/A,$77.47,$61.98,
DIGESTIVE SYSTEM,46614,OTHER,953,"$99,694.09","$75,579.58",
DIGESTIVE SYSTEM,46614,TOTAL,954,"$99,771.56","$75,641.56",
DIGESTIVE SYSTEM,46615,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46615,SG,N/A,"$1,431.85","$1,130.16",
DIGESTIVE SYSTEM,46615,OTHER,842,"$126,434.86","$96,635.56",
DIGESTIVE SYSTEM,46615,TOTAL,844,"$127,866.71","$97,765.72",
DIGESTIVE SYSTEM,46700,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46700,SG,N/A,"$3,319.21","$2,619.36",
DIGESTIVE SYSTEM,46700,OTHER,509,"$333,665.96","$259,458.32",
DIGESTIVE SYSTEM,46700,TOTAL,512,"$336,985.17","$262,077.68",
DIGESTIVE SYSTEM,46706,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46706,OTHER,85,"$15,975.38","$11,863.99",
DIGESTIVE SYSTEM,46706,TOTAL,85,"$15,975.38","$11,863.99",
DIGESTIVE SYSTEM,46707,80S,N/A,$61.60,$49.28,
DIGESTIVE SYSTEM,46707,SG,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46707,OTHER,156,"$77,250.44","$60,610.88",
DIGESTIVE SYSTEM,46707,TOTAL,157,"$77,312.04","$60,660.16",
DIGESTIVE SYSTEM,46710,80S,N/A,$175.45,$137.55,
DIGESTIVE SYSTEM,46710,OTHER,N/A,"$10,677.36","$8,424.38",
DIGESTIVE SYSTEM,46710,TOTAL,11,"$10,852.81","$8,561.93",
DIGESTIVE SYSTEM,46715,OTHER,N/A,$536.31,$420.47,
DIGESTIVE SYSTEM,46715,TOTAL,N/A,$536.31,$420.47,
DIGESTIVE SYSTEM,46730,SG,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46730,OTHER,N/A,"$3,856.86","$3,023.78",
DIGESTIVE SYSTEM,46730,TOTAL,N/A,"$3,856.86","$3,023.78",
DIGESTIVE SYSTEM,46740,OTHER,N/A,"$5,546.05","$4,377.97",
DIGESTIVE SYSTEM,46740,TOTAL,N/A,"$5,546.05","$4,377.97",
DIGESTIVE SYSTEM,46742,OTHER,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46742,TOTAL,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46744,80S,N/A,"$1,314.00","$1,030.17",
DIGESTIVE SYSTEM,46744,OTHER,19,"$58,439.01","$45,963.33",
DIGESTIVE SYSTEM,46744,TOTAL,22,"$59,753.01","$46,993.50",
DIGESTIVE SYSTEM,46746,OTHER,N/A,"$1,800.00","$1,411.20",
DIGESTIVE SYSTEM,46746,TOTAL,N/A,"$1,800.00","$1,411.20",
DIGESTIVE SYSTEM,46750,80S,124,"$10,368.30","$7,994.88",
DIGESTIVE SYSTEM,46750,OTHER,595,"$361,300.53","$280,434.12",
DIGESTIVE SYSTEM,46750,TOTAL,719,"$371,668.83","$288,429.00",
DIGESTIVE SYSTEM,46753,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46753,OTHER,102,"$59,256.33","$46,612.87",
DIGESTIVE SYSTEM,46753,TOTAL,102,"$59,256.33","$46,612.87",
DIGESTIVE SYSTEM,46754,OTHER,46,"$9,404.34","$6,913.22",
DIGESTIVE SYSTEM,46754,TOTAL,46,"$9,404.34","$6,913.22",
DIGESTIVE SYSTEM,46760,OTHER,21,"$20,843.83","$16,460.09",
DIGESTIVE SYSTEM,46760,TOTAL,21,"$20,843.83","$16,460.09",
DIGESTIVE SYSTEM,46761,80S,90,"$9,567.19","$7,210.58",
DIGESTIVE SYSTEM,46761,OTHER,289,"$183,752.22","$142,383.72",
DIGESTIVE SYSTEM,46761,TOTAL,379,"$193,319.41","$149,594.30",
DIGESTIVE SYSTEM,46762,80S,N/A,$431.64,$338.40,
DIGESTIVE SYSTEM,46762,OTHER,17,"$15,326.67","$12,162.48",
DIGESTIVE SYSTEM,46762,TOTAL,20,"$15,758.31","$12,500.88",
DIGESTIVE SYSTEM,46900,OTHER,2145,"$477,176.94","$357,769.36",
DIGESTIVE SYSTEM,46900,TOTAL,2145,"$477,176.94","$357,769.36",
DIGESTIVE SYSTEM,46910,SG,N/A,"$1,017.53",$800.13,
DIGESTIVE SYSTEM,46910,OTHER,958,"$157,717.96","$119,801.34",
DIGESTIVE SYSTEM,46910,TOTAL,964,"$158,735.49","$120,601.47",
DIGESTIVE SYSTEM,46916,OTHER,1003,"$223,771.43","$169,042.78",
DIGESTIVE SYSTEM,46916,TOTAL,1003,"$223,771.43","$169,042.78",
DIGESTIVE SYSTEM,46917,OTHER,403,"$108,980.57","$81,543.05",
DIGESTIVE SYSTEM,46917,TOTAL,403,"$108,980.57","$81,543.05",
DIGESTIVE SYSTEM,46922,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46922,SG,32,"$24,336.73","$18,203.78",
DIGESTIVE SYSTEM,46922,OTHER,2752,"$620,970.20","$478,053.74",
DIGESTIVE SYSTEM,46922,TOTAL,2784,"$645,306.93","$496,257.52",
DIGESTIVE SYSTEM,46924,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46924,SG,30,"$24,053.44","$18,757.67",
DIGESTIVE SYSTEM,46924,OTHER,2705,"$903,571.53","$697,402.21",
DIGESTIVE SYSTEM,46924,TOTAL,2735,"$927,624.97","$716,159.88",
DIGESTIVE SYSTEM,46930,80S,N/A,$33.09,$26.30,
DIGESTIVE SYSTEM,46930,SG,69,"$6,800.61","$5,160.73",
DIGESTIVE SYSTEM,46930,OTHER,15254,"$2,758,145.22","$2,074,779.52",
DIGESTIVE SYSTEM,46930,TOTAL,15325,"$2,764,978.92","$2,079,966.55",
DIGESTIVE SYSTEM,46940,OTHER,455,"$107,857.88","$82,125.74",
DIGESTIVE SYSTEM,46940,TOTAL,455,"$107,857.88","$82,125.74",
DIGESTIVE SYSTEM,46942,SG,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46942,OTHER,241,"$59,502.91","$45,752.30",
DIGESTIVE SYSTEM,46942,TOTAL,241,"$59,502.91","$45,752.30",
DIGESTIVE SYSTEM,46945,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46945,SG,13,"$2,069.06","$1,626.13",
DIGESTIVE SYSTEM,46945,OTHER,1165,"$273,594.59","$211,368.62",
DIGESTIVE SYSTEM,46945,TOTAL,1178,"$275,663.65","$212,994.75",
DIGESTIVE SYSTEM,46946,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46946,SG,36,"$25,828.40","$19,362.09",
DIGESTIVE SYSTEM,46946,OTHER,2440,"$746,576.10","$579,469.60",
DIGESTIVE SYSTEM,46946,TOTAL,2476,"$772,404.50","$598,831.69",
DIGESTIVE SYSTEM,46947,80S,N/A,$0.00,$0.00,
DIGESTIVE SYSTEM,46947,SG,17,"$23,394.71","$18,357.52",
