"CPT only copyright 2020 American Medical Association. All rights reserved.					",,,,,,
,,,,,,
"2020 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17782,,,,,,
EAR,69717,TOTAL,63 ,"$99,513.93 ","$78,460.66 ",
EAR,69718,OTHER,N/A,"$12,728.52 ","$10,227.34 ",
EAR,69718,TOTAL,N/A,"$12,728.52 ","$10,227.34 ",
EAR,69720,80S,N/A,$0.00 ,$0.00 ,
EAR,69720,OTHER,126 ,"$115,272.63 ","$91,165.12 ",
EAR,69720,TOTAL,126 ,"$115,272.63 ","$91,165.12 ",
EAR,69725,80S,N/A,$430.46 ,$344.37 ,
EAR,69725,OTHER,19 ,"$27,156.41 ","$21,614.05 ",
EAR,69725,TOTAL,21 ,"$27,586.87 ","$21,958.42 ",
EAR,69740,80S,N/A,$386.45 ,$304.40 ,
EAR,69740,OTHER,N/A,"$7,498.16 ","$6,016.16 ",
EAR,69740,TOTAL,13 ,"$7,884.61 ","$6,320.56 ",
EAR,69799,80S,N/A,$0.00 ,$0.00 ,
EAR,69799,SG,N/A,$0.00 ,$0.00 ,
EAR,69799,OTHER,541 ,"$101,096.88 ","$79,916.75 ",
EAR,69799,TOTAL,541 ,"$101,096.88 ","$79,916.75 ",
EAR,69801,SG,272 ,"$34,250.26 ","$27,164.39 ",
EAR,69801,OTHER,"22,052 ","$4,581,065.52 ","$3,545,287.03 ",
EAR,69801,TOTAL,"22,324 ","$4,615,315.78 ","$3,572,451.42 ",
EAR,69805,80S,N/A,$288.96 ,$233.38 ,
EAR,69805,OTHER,75 ,"$86,556.91 ","$68,446.44 ",
EAR,69805,TOTAL,77 ,"$86,845.87 ","$68,679.82 ",
EAR,69806,SG,N/A,"$2,371.12 ","$1,896.90 ",
EAR,69806,OTHER,62 ,"$68,099.75 ","$53,902.36 ",
EAR,69806,TOTAL,63 ,"$70,470.87 ","$55,799.26 ",
EAR,69905,80S,N/A,$0.00 ,$0.00 ,
EAR,69905,OTHER,18 ,"$21,838.27 ","$17,408.93 ",
EAR,69905,TOTAL,18 ,"$21,838.27 ","$17,408.93 ",
EAR,69910,80S,N/A,$164.79 ,$131.83 ,
EAR,69910,SG,N/A,"$2,439.53 ","$1,951.62 ",
EAR,69910,OTHER,67 ,"$68,673.43 ","$54,348.40 ",
EAR,69910,TOTAL,69 ,"$71,277.75 ","$56,431.85 ",
EAR,69915,OTHER,N/A,"$7,749.07 ","$6,243.38 ",
EAR,69915,TOTAL,N/A,"$7,749.07 ","$6,243.38 ",
EAR,69930,80S,27 ,"$5,048.75 ","$4,031.62 ",
EAR,69930,SG,63 ,"$1,956,128.56 ","$1,556,717.85 ",
EAR,69930,OTHER,"3,646 ","$12,752,344.31 ","$10,056,742.07 ",
EAR,69930,TOTAL,"3,736 ","$14,713,521.62 ","$11,617,491.54 ",
EAR,69949,80S,N/A,$0.00 ,$0.00 ,
EAR,69949,SG,N/A,$0.00 ,$0.00 ,
EAR,69949,OTHER,79 ,"$60,113.06 ","$47,969.41 ",
EAR,69949,TOTAL,79 ,"$60,113.06 ","$47,969.41 ",
EAR,69950,OTHER,N/A,"$4,550.19 ","$3,611.81 ",
EAR,69950,TOTAL,N/A,"$4,550.19 ","$3,611.81 ",
EAR,69955,OTHER,12 ,"$19,090.63 ","$15,292.13 ",
EAR,69955,TOTAL,12 ,"$19,090.63 ","$15,292.13 ",
EAR,69960,OTHER,24 ,"$29,118.09 ","$23,478.17 ",
EAR,69960,TOTAL,24 ,"$29,118.09 ","$23,478.17 ",
EAR,69970,80S,N/A,$285.90 ,$228.72 ,
EAR,69970,SG,N/A,$0.00 ,$0.00 ,
EAR,69970,OTHER,31 ,"$49,354.44 ","$39,610.34 ",
EAR,69970,TOTAL,32 ,"$49,640.34 ","$39,839.06 ",
EAR,69979,OTHER,N/A,"$8,373.27 ","$6,696.03 ",
EAR,69979,TOTAL,N/A,"$8,373.27 ","$6,696.03 ",
EAR,69990,80S,"2,114 ","$67,801.49 ","$53,977.18 ",
EAR,69990,SG,N/A,$0.00 ,$0.00 ,
EAR,69990,OTHER,"11,451 ","$2,608,806.35 ","$2,072,953.59 ",
EAR,69990,TOTAL,"13,565 ","$2,676,607.84 ","$2,126,930.77 ",
ENDOCRINE SYSTEM,60000,OTHER,N/A,"$1,213.13 ",$971.80 ,
ENDOCRINE SYSTEM,60000,TOTAL,N/A,"$1,213.13 ",$971.80 ,
ENDOCRINE SYSTEM,60100,80S,N/A,$0.00 ,$0.00 ,
ENDOCRINE SYSTEM,60100,OTHER,"5,252 ","$437,483.80 ","$331,428.38 ",
ENDOCRINE SYSTEM,60100,TOTAL,"5,252 ","$437,483.80 ","$331,428.38 ",
ENDOCRINE SYSTEM,60200,80S,235 ,"$15,856.17 ","$12,483.98 ",
ENDOCRINE SYSTEM,60200,SG,N/A,"$4,305.21 ","$3,427.89 ",
ENDOCRINE SYSTEM,60200,OTHER,"1,073 ","$582,007.52 ","$460,255.42 ",
ENDOCRINE SYSTEM,60200,TOTAL,"1,311 ","$602,168.90 ","$476,167.29 ",
ENDOCRINE SYSTEM,60210,80S,192 ,"$15,170.52 ","$11,992.65 ",
ENDOCRINE SYSTEM,60210,SG,N/A,"$4,607.49 ","$3,491.76 ",
ENDOCRINE SYSTEM,60210,OTHER,691 ,"$457,805.00 ","$362,093.77 ",
ENDOCRINE SYSTEM,60210,TOTAL,886 ,"$477,583.01 ","$377,578.18 ",
ENDOCRINE SYSTEM,60212,80S,N/A,"$1,000.92 ",$795.20 ,
ENDOCRINE SYSTEM,60212,OTHER,45 ,"$44,900.83 ","$34,986.12 ",
ENDOCRINE SYSTEM,60212,TOTAL,52 ,"$45,901.75 ","$35,781.32 ",
ENDOCRINE SYSTEM,60220,80S,"1,633 ","$163,717.41 ","$127,717.92 ",
ENDOCRINE SYSTEM,60220,SG,31 ,"$67,737.19 ","$52,281.60 ",
ENDOCRINE SYSTEM,60220,OTHER,"6,478 ","$4,884,216.95 ","$3,837,546.78 ",
ENDOCRINE SYSTEM,60220,TOTAL,"8,142 ","$5,115,671.55 ","$4,017,546.30 ",
ENDOCRINE SYSTEM,60225,80S,64 ,"$8,298.48 ","$6,577.12 ",
ENDOCRINE SYSTEM,60225,SG,N/A,"$2,116.07 ","$1,692.86 ",
ENDOCRINE SYSTEM,60225,OTHER,219 ,"$206,361.77 ","$163,424.87 ",
ENDOCRINE SYSTEM,60225,TOTAL,284 ,"$216,776.32 ","$171,694.85 ",
ENDOCRINE SYSTEM,60240,80S,"1,669 ","$218,418.12 ","$170,780.96 ",
ENDOCRINE SYSTEM,60240,SG,29 ,"$60,141.07 ","$46,815.83 ",
ENDOCRINE SYSTEM,60240,OTHER,"5,616 ","$5,223,310.89 ","$4,116,640.83 ",
ENDOCRINE SYSTEM,60240,TOTAL,"7,314 ","$5,501,870.08 ","$4,334,237.62 ",
ENDOCRINE SYSTEM,60252,80S,331 ,"$60,485.42 ","$47,946.85 ",
ENDOCRINE SYSTEM,60252,SG,N/A,$0.00 ,$0.00 ,
ENDOCRINE SYSTEM,60252,OTHER,"1,308 ","$1,577,719.31 ","$1,251,277.57 ",
ENDOCRINE SYSTEM,60252,TOTAL,"1,639 ","$1,638,204.73 ","$1,299,224.42 ",
ENDOCRINE SYSTEM,60254,80S,35 ,"$9,464.73 ","$7,446.51 ",
ENDOCRINE SYSTEM,60254,OTHER,136 ,"$229,297.13 ","$181,606.13 ",
ENDOCRINE SYSTEM,60254,TOTAL,171 ,"$238,761.86 ","$189,052.64 ",
ENDOCRINE SYSTEM,60260,80S,256 ,"$41,427.30 ","$32,183.04 ",
ENDOCRINE SYSTEM,60260,SG,N/A,$0.00 ,$0.00 ,
ENDOCRINE SYSTEM,60260,OTHER,986 ,"$1,065,064.40 ","$840,541.57 ",
ENDOCRINE SYSTEM,60260,TOTAL,"1,242 ","$1,106,491.70 ","$872,724.61 ",
ENDOCRINE SYSTEM,60270,80S,21 ,"$4,364.72 ","$3,327.32 ",
ENDOCRINE SYSTEM,60270,OTHER,102 ,"$119,945.02 ","$94,303.90 ",
ENDOCRINE SYSTEM,60270,TOTAL,123 ,"$124,309.74 ","$97,631.22 ",
ENDOCRINE SYSTEM,60271,80S,355 ,"$55,413.59 ","$43,303.07 ",
ENDOCRINE SYSTEM,60271,OTHER,"1,347 ","$1,445,498.43 ","$1,142,617.74 ",
ENDOCRINE SYSTEM,60271,TOTAL,"1,702 ","$1,500,912.02 ","$1,185,920.81 ",
ENDOCRINE SYSTEM,60280,80S,45 ,"$3,024.07 ","$2,431.30 ",
ENDOCRINE SYSTEM,60280,SG,N/A,"$15,394.02 ","$12,244.38 ",
ENDOCRINE SYSTEM,60280,OTHER,306 ,"$191,535.06 ","$148,710.37 ",
ENDOCRINE SYSTEM,60280,TOTAL,358 ,"$209,953.15 ","$163,386.05 ",
ENDOCRINE SYSTEM,60281,80S,N/A,$239.93 ,$191.87 ,
ENDOCRINE SYSTEM,60281,OTHER,11 ,"$6,093.36 ","$4,805.05 ",
ENDOCRINE SYSTEM,60281,TOTAL,14 ,"$6,333.29 ","$4,996.92 ",
ENDOCRINE SYSTEM,60300,SG,N/A,$75.88 ,$60.70 ,
ENDOCRINE SYSTEM,60300,OTHER,594 ,"$54,664.97 ","$41,310.56 ",
ENDOCRINE SYSTEM,60300,TOTAL,595 ,"$54,740.85 ","$41,371.26 ",
ENDOCRINE SYSTEM,60500,80S,"4,264 ","$634,733.00 ","$491,546.69 ",
ENDOCRINE SYSTEM,60500,SG,70 ,"$156,886.52 ","$124,526.03 ",
ENDOCRINE SYSTEM,60500,OTHER,"14,486 ","$14,787,197.95 ","$11,688,879.73 ",
ENDOCRINE SYSTEM,60500,TOTAL,"18,820 ","$15,578,817.47 ","$12,304,952.45 ",
ENDOCRINE SYSTEM,60502,80S,208 ,"$43,195.60 ","$33,263.77 ",
ENDOCRINE SYSTEM,60502,OTHER,695 ,"$927,795.88 ","$735,558.55 ",
ENDOCRINE SYSTEM,60502,TOTAL,903 ,"$970,991.48 ","$768,822.32 ",
ENDOCRINE SYSTEM,60505,80S,38 ,"$7,353.00 ","$5,863.26 ",
ENDOCRINE SYSTEM,60505,OTHER,99 ,"$125,803.13 ","$99,674.41 ",
ENDOCRINE SYSTEM,60505,TOTAL,137 ,"$133,156.13 ","$105,537.67 ",
ENDOCRINE SYSTEM,60512,80S,325 ,"$12,107.08 ","$9,528.44 ",
ENDOCRINE SYSTEM,60512,SG,N/A,$0.00 ,$0.00 ,
ENDOCRINE SYSTEM,60512,OTHER,"1,448 ","$364,911.63 ","$290,940.23 ",
ENDOCRINE SYSTEM,60512,TOTAL,"1,773 ","$377,018.71 ","$300,468.67 ",
ENDOCRINE SYSTEM,60520,80S,73 ,"$10,764.42 ","$8,488.61 ",
ENDOCRINE SYSTEM,60520,OTHER,338 ,"$331,596.75 ","$259,354.32 ",
ENDOCRINE SYSTEM,60520,TOTAL,411 ,"$342,361.17 ","$267,842.93 ",
ENDOCRINE SYSTEM,60521,80S,119 ,"$15,494.92 ","$12,353.34 ",
ENDOCRINE SYSTEM,60521,OTHER,217 ,"$198,084.38 ","$154,536.95 ",
ENDOCRINE SYSTEM,60521,TOTAL,336 ,"$213,579.30 ","$166,890.29 ",
ENDOCRINE SYSTEM,60522,80S,41 ,"$6,721.12 ","$5,300.59 ",
ENDOCRINE SYSTEM,60522,OTHER,94 ,"$113,111.55 ","$90,575.78 ",
ENDOCRINE SYSTEM,60522,TOTAL,135 ,"$119,832.67 ","$95,876.37 ",
ENDOCRINE SYSTEM,60540,80S,103 ,"$14,074.01 ","$11,211.19 ",
ENDOCRINE SYSTEM,60540,OTHER,315 ,"$264,727.45 ","$209,734.87 ",
ENDOCRINE SYSTEM,60540,TOTAL,418 ,"$278,801.46 ","$220,946.06 ",
ENDOCRINE SYSTEM,60545,80S,30 ,"$4,410.24 ","$3,540.03 ",
ENDOCRINE SYSTEM,60545,OTHER,92 ,"$85,943.99 ","$68,742.43 ",
ENDOCRINE SYSTEM,60545,TOTAL,122 ,"$90,354.23 ","$72,282.46 ",
ENDOCRINE SYSTEM,60600,80S,32 ,"$6,656.86 ","$5,328.30 ",
ENDOCRINE SYSTEM,60600,OTHER,117 ,"$148,550.55 ","$118,702.67 ",
ENDOCRINE SYSTEM,60600,TOTAL,149 ,"$155,207.41 ","$124,030.97 ",
ENDOCRINE SYSTEM,60605,80S,N/A,"$1,313.20 ","$1,055.49 ",
ENDOCRINE SYSTEM,60605,OTHER,15 ,"$22,013.44 ","$17,720.33 ",
ENDOCRINE SYSTEM,60605,TOTAL,20 ,"$23,326.64 ","$18,775.82 ",
ENDOCRINE SYSTEM,60650,80S,371 ,"$68,442.79 ","$53,308.16 ",
ENDOCRINE SYSTEM,60650,OTHER,"1,208 ","$1,456,267.81 ","$1,156,642.12 ",
ENDOCRINE SYSTEM,60650,TOTAL,"1,579 ","$1,524,710.60 ","$1,209,950.28 ",
ENDOCRINE SYSTEM,60659,80S,N/A,$223.91 ,$179.13 ,
ENDOCRINE SYSTEM,60659,OTHER,23 ,"$24,937.93 ","$20,076.56 ",
ENDOCRINE SYSTEM,60659,TOTAL,24 ,"$25,161.84 ","$20,255.69 ",
ENDOCRINE SYSTEM,60699,80S,N/A,$615.89 ,$496.08 ,
ENDOCRINE SYSTEM,60699,SG,N/A,$0.00 ,$0.00 ,
ENDOCRINE SYSTEM,60699,OTHER,196 ,"$73,703.43 ","$58,629.26 ",
ENDOCRINE SYSTEM,60699,TOTAL,201 ,"$74,319.32 ","$59,125.34 ",
ENDOCRINE SYSTEM,61020,80S,N/A,$0.00 ,$0.00 ,
ENDOCRINE SYSTEM,61020,OTHER,629 ,"$60,378.14 ","$47,640.68 ",
ENDOCRINE SYSTEM,61020,TOTAL,629 ,"$60,378.14 ","$47,640.68 ",
ENDOCRINE SYSTEM,61026,OTHER,621 ,"$57,368.54 ","$45,426.26 ",
ENDOCRINE SYSTEM,61026,TOTAL,621 ,"$57,368.54 ","$45,426.26 ",
ENDOCRINE SYSTEM,61050,OTHER,46 ,"$3,967.32 ","$2,974.82 ",
ENDOCRINE SYSTEM,61050,TOTAL,46 ,"$3,967.32 ","$2,974.82 ",
ENDOCRINE SYSTEM,61055,OTHER,166 ,"$20,967.70 ","$15,914.89 ",
ENDOCRINE SYSTEM,61055,TOTAL,166 ,"$20,967.70 ","$15,914.89 ",
ENDOCRINE SYSTEM,61070,80S,N/A,$0.00 ,$0.00 ,
ENDOCRINE SYSTEM,61070,SG,N/A,$950.03 ,$755.15 ,
ENDOCRINE SYSTEM,61070,OTHER,"4,081 ","$330,481.10 ","$253,755.89 ",
ENDOCRINE SYSTEM,61070,TOTAL,"4,084 ","$331,431.13 ","$254,511.04 ",
ENDOCRINE SYSTEM,61105,80S,N/A,$36.65 ,$29.32 ,
ENDOCRINE SYSTEM,61105,OTHER,51 ,"$21,579.07 ","$16,905.03 ",
ENDOCRINE SYSTEM,61105,TOTAL,52 ,"$21,615.72 ","$16,934.35 ",
ENDOCRINE SYSTEM,61107,80S,N/A,$0.00 ,$0.00 ,
ENDOCRINE SYSTEM,61107,OTHER,"2,602 ","$827,160.31 ","$652,097.14 ",
ENDOCRINE SYSTEM,61107,TOTAL,"2,602 ","$827,160.31 ","$652,097.14 ",
ENDOCRINE SYSTEM,61108,80S,N/A,$0.00 ,$0.00 ,
ENDOCRINE SYSTEM,61108,OTHER,350 ,"$292,665.81 ","$232,825.92 ",
ENDOCRINE SYSTEM,61108,TOTAL,350 ,"$292,665.81 ","$232,825.92 ",
ENDOCRINE SYSTEM,61120,80S,N/A,$319.73 ,$257.72 ,
ENDOCRINE SYSTEM,61120,OTHER,40 ,"$23,837.01 ","$19,055.80 ",
ENDOCRINE SYSTEM,61120,TOTAL,45 ,"$24,156.74 ","$19,313.52 ",
ENDOCRINE SYSTEM,61140,80S,87 ,"$15,401.71 ","$12,288.81 ",
ENDOCRINE SYSTEM,61140,OTHER,252 ,"$324,478.82 ","$259,360.23 ",
ENDOCRINE SYSTEM,61140,TOTAL,339 ,"$339,880.53 ","$271,649.04 ",
ENDOCRINE SYSTEM,61150,80S,N/A,$0.00 ,$0.00 ,
ENDOCRINE SYSTEM,61150,OTHER,64 ,"$82,100.39 ","$65,538.68 ",
ENDOCRINE SYSTEM,61150,TOTAL,64 ,"$82,100.39 ","$65,538.68 ",
ENDOCRINE SYSTEM,61151,80S,N/A,$0.00 ,$0.00 ,
ENDOCRINE SYSTEM,61151,OTHER,N/A,"$6,427.45 ","$5,137.23 ",
ENDOCRINE SYSTEM,61151,TOTAL,N/A,"$6,427.45 ","$5,137.23 ",
ENDOCRINE SYSTEM,61154,80S,"1,224 ","$235,270.02 ","$186,425.71 ",
ENDOCRINE SYSTEM,61154,OTHER,"4,276 ","$5,907,796.26 ","$4,701,655.66 ",
ENDOCRINE SYSTEM,61154,TOTAL,"5,500 ","$6,143,066.28 ","$4,888,081.37 ",
ENDOCRINE SYSTEM,61156,80S,38 ,"$5,973.19 ","$4,764.46 ",
ENDOCRINE SYSTEM,61156,OTHER,91 ,"$99,979.73 ","$80,055.82 ",
ENDOCRINE SYSTEM,61156,TOTAL,129 ,"$105,952.92 ","$84,820.28 ",
ENDOCRINE SYSTEM,61210,80S,N/A,$0.00 ,$0.00 ,
ENDOCRINE SYSTEM,61210,OTHER,"1,636 ","$500,580.68 ","$396,234.93 ",
ENDOCRINE SYSTEM,61210,TOTAL,"1,636 ","$500,580.68 ","$396,234.93 ",
ENDOCRINE SYSTEM,61215,80S,N/A,$0.00 ,$0.00 ,
ENDOCRINE SYSTEM,61215,OTHER,108 ,"$50,368.68 ","$40,004.23 ",
ENDOCRINE SYSTEM,61215,TOTAL,108 ,"$50,368.68 ","$40,004.23 ",
ENDOCRINE SYSTEM,61250,80S,N/A,$414.28 ,$332.38 ,
ENDOCRINE SYSTEM,61250,OTHER,19 ,"$12,826.05 ","$10,266.08 ",
ENDOCRINE SYSTEM,61250,TOTAL,23 ,"$13,240.33 ","$10,598.46 ",
ENDOCRINE SYSTEM,61253,OTHER,N/A,"$1,071.56 ",$857.25 ,
ENDOCRINE SYSTEM,61253,TOTAL,N/A,"$1,071.56 ",$857.25 ,
ENDOCRINE SYSTEM,61304,80S,115 ,"$27,072.22 ","$21,298.27 ",
ENDOCRINE SYSTEM,61304,OTHER,387 ,"$631,075.60 ","$502,385.98 ",
ENDOCRINE SYSTEM,61304,TOTAL,502 ,"$658,147.82 ","$523,684.25 ",
ENDOCRINE SYSTEM,61305,80S,11 ,"$2,950.09 ","$2,368.45 ",
ENDOCRINE SYSTEM,61305,OTHER,42 ,"$82,817.44 ","$66,035.98 ",
ENDOCRINE SYSTEM,61305,TOTAL,53 ,"$85,767.53 ","$68,404.43 ",
ENDOCRINE SYSTEM,61312,80S,"2,829 ","$818,565.10 ","$648,209.02 ",
ENDOCRINE SYSTEM,61312,OTHER,"8,663 ","$17,660,919.53 ","$14,043,428.19 ",
ENDOCRINE SYSTEM,61312,TOTAL,"11,492 ","$18,479,484.63 ","$14,691,637.21 ",
ENDOCRINE SYSTEM,61313,80S,387 ,"$109,611.47 ","$86,645.16 ",
ENDOCRINE SYSTEM,61313,OTHER,"1,342 ","$2,607,810.47 ","$2,078,446.50 ",
ENDOCRINE SYSTEM,61313,TOTAL,"1,729 ","$2,717,421.94 ","$2,165,091.66 ",
ENDOCRINE SYSTEM,61314,80S,41 ,"$10,348.37 ","$8,285.99 ",
ENDOCRINE SYSTEM,61314,OTHER,137 ,"$236,693.77 ","$189,371.22 ",
ENDOCRINE SYSTEM,61314,TOTAL,178 ,"$247,042.14 ","$197,657.21 ",
ENDOCRINE SYSTEM,61315,80S,121 ,"$35,062.10 ","$27,690.87 ",
ENDOCRINE SYSTEM,61315,OTHER,316 ,"$645,856.97 ","$511,392.90 ",
ENDOCRINE SYSTEM,61315,TOTAL,437 ,"$680,919.07 ","$539,083.77 ",
ENDOCRINE SYSTEM,61316,80S,N/A,$0.00 ,$0.00 ,
ENDOCRINE SYSTEM,61316,OTHER,89 ,"$8,234.80 ","$6,528.40 ",
ENDOCRINE SYSTEM,61316,TOTAL,89 ,"$8,234.80 ","$6,528.40 ",
ENDOCRINE SYSTEM,61320,80S,118 ,"$32,552.78 ","$25,637.00 ",
ENDOCRINE SYSTEM,61320,OTHER,445 ,"$790,520.82 ","$628,083.27 ",
ENDOCRINE SYSTEM,61320,TOTAL,563 ,"$823,073.60 ","$653,720.27 ",
ENDOCRINE SYSTEM,61321,80S,N/A,"$1,298.65 ","$1,045.84 ",
ENDOCRINE SYSTEM,61321,OTHER,36 ,"$72,234.00 ","$57,917.88 ",
ENDOCRINE SYSTEM,61321,TOTAL,40 ,"$73,532.65 ","$58,963.72 ",
ENDOCRINE SYSTEM,61322,80S,168 ,"$60,167.19 ","$47,379.83 ",
ENDOCRINE SYSTEM,61322,OTHER,780 ,"$1,892,268.34 ","$1,503,749.06 ",
ENDOCRINE SYSTEM,61322,TOTAL,948 ,"$1,952,435.53 ","$1,551,128.89 ",
ENDOCRINE SYSTEM,61323,80S,29 ,"$10,088.47 ","$7,758.41 ",
ENDOCRINE SYSTEM,61323,OTHER,142 ,"$342,231.76 ","$273,883.14 ",
ENDOCRINE SYSTEM,61323,TOTAL,171 ,"$352,320.23 ","$281,641.55 ",
ENDOCRINE SYSTEM,61330,80S,N/A,$0.00 ,$0.00 ,
ENDOCRINE SYSTEM,61330,OTHER,N/A,"$17,742.07 ","$14,172.10 ",
ENDOCRINE SYSTEM,61330,TOTAL,N/A,"$17,742.07 ","$14,172.10 ",
ENDOCRINE SYSTEM,61333,80S,N/A,$658.80 ,$535.17 ,
ENDOCRINE SYSTEM,61333,OTHER,22 ,"$42,294.91 ","$33,882.33 ",
ENDOCRINE SYSTEM,61333,TOTAL,24 ,"$42,953.71 ","$34,417.50 ",
ENDOCRINE SYSTEM,61340,80S,N/A,$621.30 ,$500.38 ,
ENDOCRINE SYSTEM,61340,OTHER,25 ,"$23,183.16 ","$18,633.18 ",
ENDOCRINE SYSTEM,61340,TOTAL,29 ,"$23,804.46 ","$19,133.56 ",
ENDOCRINE SYSTEM,61343,80S,98 ,"$31,387.69 ","$24,423.53 ",
ENDOCRINE SYSTEM,61343,OTHER,278 ,"$626,294.64 ","$495,918.59 ",
ENDOCRINE SYSTEM,61343,TOTAL,376 ,"$657,682.33 ","$520,342.12 ",
ENDOCRINE SYSTEM,61345,80S,18 ,"$5,045.54 ","$4,037.83 ",
ENDOCRINE SYSTEM,61345,OTHER,51 ,"$100,525.83 ","$77,622.13 ",
ENDOCRINE SYSTEM,61345,TOTAL,69 ,"$105,571.37 ","$81,659.96 ",
ENDOCRINE SYSTEM,61450,80S,N/A,"$1,047.76 ",$831.72 ,
ENDOCRINE SYSTEM,61450,OTHER,26 ,"$50,590.64 ","$40,562.78 ",
ENDOCRINE SYSTEM,61450,TOTAL,31 ,"$51,638.40 ","$41,394.50 ",
ENDOCRINE SYSTEM,61458,80S,234 ,"$66,776.13 ","$52,721.70 ",
ENDOCRINE SYSTEM,61458,OTHER,826 ,"$1,697,506.11 ","$1,341,980.03 ",
ENDOCRINE SYSTEM,61458,TOTAL,"1,060 ","$1,764,282.24 ","$1,394,701.73 ",
ENDOCRINE SYSTEM,61460,80S,11 ,"$3,398.95 ","$2,459.43 ",
ENDOCRINE SYSTEM,61460,OTHER,39 ,"$76,796.61 ","$59,692.30 ",
ENDOCRINE SYSTEM,61460,TOTAL,50 ,"$80,195.56 ","$62,151.73 ",
ENDOCRINE SYSTEM,61500,80S,142 ,"$25,156.94 ","$19,958.39 ",
ENDOCRINE SYSTEM,61500,SG,N/A,$0.00 ,$0.00 ,
ENDOCRINE SYSTEM,61500,OTHER,681 ,"$845,182.35 ","$672,605.78 ",
ENDOCRINE SYSTEM,61500,TOTAL,823 ,"$870,339.29 ","$692,564.17 ",
ENDOCRINE SYSTEM,61501,80S,29 ,"$4,683.18 ","$3,628.31 ",
ENDOCRINE SYSTEM,61501,OTHER,136 ,"$141,323.33 ","$112,396.54 ",
ENDOCRINE SYSTEM,61501,TOTAL,165 ,"$146,006.51 ","$116,024.85 ",
ENDOCRINE SYSTEM,61510,80S,"2,696 ","$856,832.60 ","$678,290.37 ",
ENDOCRINE SYSTEM,61510,OTHER,"7,843 ","$17,773,445.77 ","$14,161,982.86 ",
ENDOCRINE SYSTEM,61510,TOTAL,"10,539 ","$18,630,278.37 ","$14,840,273.23 ",
ENDOCRINE SYSTEM,61512,80S,910 ,"$338,659.03 ","$267,470.49 ",
ENDOCRINE SYSTEM,61512,OTHER,"2,358 ","$6,233,073.10 ","$4,935,609.87 ",
ENDOCRINE SYSTEM,61512,TOTAL,"3,268 ","$6,571,732.13 ","$5,203,080.36 ",
ENDOCRINE SYSTEM,61514,80S,37 ,"$9,897.19 ","$7,927.66 ",
ENDOCRINE SYSTEM,61514,OTHER,149 ,"$265,389.43 ","$213,100.09 ",
ENDOCRINE SYSTEM,61514,TOTAL,186 ,"$275,286.62 ","$221,027.75 ",
ENDOCRINE SYSTEM,61516,80S,30 ,"$7,308.27 ","$5,835.45 ",
ENDOCRINE SYSTEM,61516,OTHER,86 ,"$160,527.81 ","$128,526.97 ",
ENDOCRINE SYSTEM,61516,TOTAL,116 ,"$167,836.08 ","$134,362.42 ",
ENDOCRINE SYSTEM,61517,80S,N/A,$0.00 ,$0.00 ,
ENDOCRINE SYSTEM,61517,OTHER,85 ,"$7,669.84 ","$6,107.17 ",
ENDOCRINE SYSTEM,61517,TOTAL,85 ,"$7,669.84 ","$6,107.17 ",
ENDOCRINE SYSTEM,61518,80S,417 ,"$166,909.36 ","$133,082.00 ",
ENDOCRINE SYSTEM,61518,OTHER,"1,174 ","$3,357,418.75 ","$2,662,788.00 ",
ENDOCRINE SYSTEM,61518,TOTAL,"1,591 ","$3,524,328.11 ","$2,795,870.00 ",
ENDOCRINE SYSTEM,61519,80S,68 ,"$29,477.23 ","$23,179.56 ",
ENDOCRINE SYSTEM,61519,OTHER,211 ,"$639,329.76 ","$505,639.51 ",
ENDOCRINE SYSTEM,61519,TOTAL,279 ,"$668,806.99 ","$528,819.07 ",
ENDOCRINE SYSTEM,61520,80S,79 ,"$42,620.51 ","$33,687.60 ",
ENDOCRINE SYSTEM,61520,OTHER,429 ,"$1,395,240.17 ","$1,112,500.76 ",
ENDOCRINE SYSTEM,61520,TOTAL,508 ,"$1,437,860.68 ","$1,146,188.36 ",
ENDOCRINE SYSTEM,61521,80S,38 ,"$17,904.58 ","$14,321.44 ",
ENDOCRINE SYSTEM,61521,OTHER,90 ,"$292,618.85 ","$234,571.50 ",
ENDOCRINE SYSTEM,61521,TOTAL,128 ,"$310,523.43 ","$248,892.94 ",
ENDOCRINE SYSTEM,61522,80S,N/A,"$1,052.32 ",$845.71 ,
ENDOCRINE SYSTEM,61522,OTHER,19 ,"$42,258.71 ","$33,917.73 ",
ENDOCRINE SYSTEM,61522,TOTAL,22 ,"$43,311.03 ","$34,763.44 ",
ENDOCRINE SYSTEM,61524,80S,N/A,"$2,208.52 ","$1,549.69 ",
ENDOCRINE SYSTEM,61524,OTHER,27 ,"$53,861.28 ","$41,541.09 ",
ENDOCRINE SYSTEM,61524,TOTAL,36 ,"$56,069.80 ","$43,090.78 ",
ENDOCRINE SYSTEM,61526,80S,N/A,$0.00 ,$0.00 ,
ENDOCRINE SYSTEM,61526,OTHER,205 ,"$479,564.89 ","$377,260.31 ",
ENDOCRINE SYSTEM,61526,TOTAL,205 ,"$479,564.89 ","$377,260.31 ",
ENDOCRINE SYSTEM,61530,80S,N/A,$0.00 ,$0.00 ,
