"CPT only copyright 2023 American Medical Association. All rights reserved.					",,,,,,
,,,,,,
"2023 Part B National Summary Data File 
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17648,,,,,,
DIGESTIVE SYSTEM,44377,OTHER,751 ,"$206,404.77 ","$160,647.28 ",
DIGESTIVE SYSTEM,44377,TOTAL,751 ,"$206,404.77 ","$160,647.28 ",
DIGESTIVE SYSTEM,44378,OTHER,909 ,"$355,923.04 ","$278,476.10 ",
DIGESTIVE SYSTEM,44378,TOTAL,909 ,"$355,923.04 ","$278,476.10 ",
DIGESTIVE SYSTEM,44379,OTHER,N/A,"$2,350.89 ","$1,826.14 ",
DIGESTIVE SYSTEM,44379,TOTAL,N/A,"$2,350.89 ","$1,826.14 ",
DIGESTIVE SYSTEM,44380,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,44380,SG,N/A,"$3,845.04 ","$2,777.85 ",
DIGESTIVE SYSTEM,44380,OTHER,"1,558 ","$125,420.65 ","$95,308.64 ",
DIGESTIVE SYSTEM,44380,TOTAL,"1,567 ","$129,265.69 ","$98,086.49 ",
DIGESTIVE SYSTEM,44381,OTHER,142 ,"$20,961.44 ","$16,154.86 ",
DIGESTIVE SYSTEM,44381,TOTAL,142 ,"$20,961.44 ","$16,154.86 ",
DIGESTIVE SYSTEM,44382,SG,11 ,"$4,547.51 ","$3,474.23 ",
DIGESTIVE SYSTEM,44382,OTHER,"1,465 ","$153,771.71 ","$117,534.49 ",
DIGESTIVE SYSTEM,44382,TOTAL,"1,476 ","$158,319.22 ","$121,008.72 ",
DIGESTIVE SYSTEM,44384,SG,N/A,"$3,773.82 ","$2,958.66 ",
DIGESTIVE SYSTEM,44384,OTHER,65 ,"$28,188.20 ","$21,590.67 ",
DIGESTIVE SYSTEM,44384,TOTAL,68 ,"$31,962.02 ","$24,549.33 ",
DIGESTIVE SYSTEM,44385,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,44385,SG,19 ,"$7,415.43 ","$5,845.42 ",
DIGESTIVE SYSTEM,44385,OTHER,"1,027 ","$128,630.22 ","$96,498.03 ",
DIGESTIVE SYSTEM,44385,TOTAL,"1,046 ","$136,045.65 ","$102,343.45 ",
DIGESTIVE SYSTEM,44386,SG,36 ,"$15,546.58 ","$12,052.17 ",
DIGESTIVE SYSTEM,44386,OTHER,"2,337 ","$352,049.67 ","$267,418.68 ",
DIGESTIVE SYSTEM,44386,TOTAL,"2,373 ","$367,596.25 ","$279,470.85 ",
DIGESTIVE SYSTEM,44388,SG,52 ,"$21,802.83 ","$16,527.25 ",
DIGESTIVE SYSTEM,44388,OTHER,"4,044 ","$794,037.59 ","$613,243.61 ",
DIGESTIVE SYSTEM,44388,TOTAL,"4,096 ","$815,840.42 ","$629,770.86 ",
DIGESTIVE SYSTEM,44389,SG,42 ,"$19,495.30 ","$15,626.67 ",
DIGESTIVE SYSTEM,44389,OTHER,"2,390 ","$458,043.53 ","$359,820.40 ",
DIGESTIVE SYSTEM,44389,TOTAL,"2,432 ","$477,538.83 ","$375,447.07 ",
DIGESTIVE SYSTEM,44390,OTHER,21 ,"$3,594.95 ","$2,670.07 ",
DIGESTIVE SYSTEM,44390,TOTAL,21 ,"$3,594.95 ","$2,670.07 ",
DIGESTIVE SYSTEM,44391,SG,N/A,$657.10 ,$515.17 ,
DIGESTIVE SYSTEM,44391,OTHER,137 ,"$33,284.35 ","$26,224.40 ",
DIGESTIVE SYSTEM,44391,TOTAL,138 ,"$33,941.45 ","$26,739.57 ",
DIGESTIVE SYSTEM,44392,OTHER,227 ,"$53,299.58 ","$40,270.98 ",
DIGESTIVE SYSTEM,44392,TOTAL,227 ,"$53,299.58 ","$40,270.98 ",
DIGESTIVE SYSTEM,44394,SG,54 ,"$28,698.02 ","$23,124.47 ",
DIGESTIVE SYSTEM,44394,OTHER,"2,091 ","$600,276.23 ","$477,600.25 ",
DIGESTIVE SYSTEM,44394,TOTAL,"2,145 ","$628,974.25 ","$500,724.72 ",
DIGESTIVE SYSTEM,44401,OTHER,46 ,"$13,060.78 ","$10,368.27 ",
DIGESTIVE SYSTEM,44401,TOTAL,46 ,"$13,060.78 ","$10,368.27 ",
DIGESTIVE SYSTEM,44402,OTHER,11 ,"$2,561.44 ","$2,046.64 ",
DIGESTIVE SYSTEM,44402,TOTAL,11 ,"$2,561.44 ","$2,046.64 ",
DIGESTIVE SYSTEM,44403,SG,N/A,"$1,154.95 ",$932.09 ,
DIGESTIVE SYSTEM,44403,OTHER,66 ,"$20,557.34 ","$16,352.55 ",
DIGESTIVE SYSTEM,44403,TOTAL,68 ,"$21,712.29 ","$17,284.64 ",
DIGESTIVE SYSTEM,44404,SG,N/A,"$1,742.79 ","$1,393.58 ",
DIGESTIVE SYSTEM,44404,OTHER,196 ,"$26,748.39 ","$20,699.91 ",
DIGESTIVE SYSTEM,44404,TOTAL,199 ,"$28,491.18 ","$22,093.49 ",
DIGESTIVE SYSTEM,44405,OTHER,39 ,"$7,743.98 ","$5,962.10 ",
DIGESTIVE SYSTEM,44405,TOTAL,39 ,"$7,743.98 ","$5,962.10 ",
DIGESTIVE SYSTEM,44406,OTHER,N/A,$707.90 ,$564.20 ,
DIGESTIVE SYSTEM,44406,TOTAL,N/A,$707.90 ,$564.20 ,
DIGESTIVE SYSTEM,44407,OTHER,N/A,$326.75 ,$258.27 ,
DIGESTIVE SYSTEM,44407,TOTAL,N/A,$326.75 ,$258.27 ,
DIGESTIVE SYSTEM,44408,OTHER,21 ,"$3,688.90 ","$2,855.40 ",
DIGESTIVE SYSTEM,44408,TOTAL,21 ,"$3,688.90 ","$2,855.40 ",
DIGESTIVE SYSTEM,44500,80S,N/A,$5.81 ,$4.66 ,
DIGESTIVE SYSTEM,44500,OTHER,"5,003 ","$89,921.88 ","$69,998.46 ",
DIGESTIVE SYSTEM,44500,TOTAL,"5,005 ","$89,927.69 ","$70,003.12 ",
DIGESTIVE SYSTEM,44602,80S,326 ,"$58,773.56 ","$45,845.03 ",
DIGESTIVE SYSTEM,44602,OTHER,"1,650 ","$2,069,682.96 ","$1,620,452.15 ",
DIGESTIVE SYSTEM,44602,TOTAL,"1,976 ","$2,128,456.52 ","$1,666,297.18 ",
DIGESTIVE SYSTEM,44603,80S,167 ,"$35,589.13 ","$27,829.07 ",
DIGESTIVE SYSTEM,44603,OTHER,705 ,"$1,053,632.81 ","$824,132.51 ",
DIGESTIVE SYSTEM,44603,TOTAL,872 ,"$1,089,221.94 ","$851,961.58 ",
DIGESTIVE SYSTEM,44604,80S,157 ,"$19,042.20 ","$14,912.76 ",
DIGESTIVE SYSTEM,44604,OTHER,899 ,"$763,073.80 ","$598,058.03 ",
DIGESTIVE SYSTEM,44604,TOTAL,"1,056 ","$782,116.00 ","$612,970.79 ",
DIGESTIVE SYSTEM,44605,80S,15 ,"$2,927.70 ","$2,287.45 ",
DIGESTIVE SYSTEM,44605,OTHER,79 ,"$89,981.96 ","$71,093.88 ",
DIGESTIVE SYSTEM,44605,TOTAL,94 ,"$92,909.66 ","$73,381.33 ",
DIGESTIVE SYSTEM,44615,80S,42 ,"$5,356.81 ","$4,137.38 ",
DIGESTIVE SYSTEM,44615,OTHER,190 ,"$159,398.19 ","$124,846.09 ",
DIGESTIVE SYSTEM,44615,TOTAL,232 ,"$164,755.00 ","$128,983.47 ",
DIGESTIVE SYSTEM,44620,80S,346 ,"$39,616.24 ","$30,606.23 ",
DIGESTIVE SYSTEM,44620,OTHER,"1,688 ","$1,325,093.31 ","$1,032,417.38 ",
DIGESTIVE SYSTEM,44620,TOTAL,"2,034 ","$1,364,709.55 ","$1,063,023.61 ",
DIGESTIVE SYSTEM,44625,80S,846 ,"$116,330.07 ","$90,333.54 ",
DIGESTIVE SYSTEM,44625,OTHER,"4,105 ","$3,944,243.50 ","$3,078,423.10 ",
DIGESTIVE SYSTEM,44625,TOTAL,"4,951 ","$4,060,573.57 ","$3,168,756.64 ",
DIGESTIVE SYSTEM,44626,80S,811 ,"$193,817.31 ","$149,801.71 ",
DIGESTIVE SYSTEM,44626,OTHER,"2,528 ","$3,979,536.86 ","$3,109,535.91 ",
DIGESTIVE SYSTEM,44626,TOTAL,"3,339 ","$4,173,354.17 ","$3,259,337.62 ",
DIGESTIVE SYSTEM,44640,80S,146 ,"$26,480.73 ","$20,747.16 ",
DIGESTIVE SYSTEM,44640,SG,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,44640,OTHER,664 ,"$804,524.22 ","$628,432.76 ",
DIGESTIVE SYSTEM,44640,TOTAL,810 ,"$831,004.95 ","$649,179.92 ",
DIGESTIVE SYSTEM,44650,80S,79 ,"$13,540.25 ","$10,492.14 ",
DIGESTIVE SYSTEM,44650,OTHER,302 ,"$353,991.80 ","$275,758.70 ",
DIGESTIVE SYSTEM,44650,TOTAL,381 ,"$367,532.05 ","$286,250.84 ",
DIGESTIVE SYSTEM,44660,80S,39 ,"$5,050.06 ","$3,988.60 ",
DIGESTIVE SYSTEM,44660,OTHER,144 ,"$128,951.05 ","$100,986.04 ",
DIGESTIVE SYSTEM,44660,TOTAL,183 ,"$134,001.11 ","$104,974.64 ",
DIGESTIVE SYSTEM,44661,80S,145 ,"$29,101.56 ","$22,032.57 ",
DIGESTIVE SYSTEM,44661,OTHER,429 ,"$567,429.19 ","$444,342.90 ",
DIGESTIVE SYSTEM,44661,TOTAL,574 ,"$596,530.75 ","$466,375.47 ",
DIGESTIVE SYSTEM,44680,80S,23 ,"$2,664.21 ","$2,102.76 ",
DIGESTIVE SYSTEM,44680,OTHER,102 ,"$77,265.95 ","$60,766.19 ",
DIGESTIVE SYSTEM,44680,TOTAL,125 ,"$79,930.16 ","$62,868.95 ",
DIGESTIVE SYSTEM,44700,80S,146 ,"$10,709.52 ","$8,429.12 ",
DIGESTIVE SYSTEM,44700,OTHER,380 ,"$209,727.22 ","$164,610.52 ",
DIGESTIVE SYSTEM,44700,TOTAL,526 ,"$220,436.74 ","$173,039.64 ",
DIGESTIVE SYSTEM,44701,80S,N/A,$95.06 ,$75.29 ,
DIGESTIVE SYSTEM,44701,OTHER,37 ,"$6,263.06 ","$4,828.17 ",
DIGESTIVE SYSTEM,44701,TOTAL,41 ,"$6,358.12 ","$4,903.46 ",
DIGESTIVE SYSTEM,44715,80S,N/A,$30.98 ,$24.28 ,
DIGESTIVE SYSTEM,44715,OTHER,N/A,"$1,356.73 ","$1,070.80 ",
DIGESTIVE SYSTEM,44715,TOTAL,N/A,"$1,387.71 ","$1,095.08 ",
DIGESTIVE SYSTEM,44720,OTHER,N/A,$287.11 ,$226.24 ,
DIGESTIVE SYSTEM,44720,TOTAL,N/A,$287.11 ,$226.24 ,
DIGESTIVE SYSTEM,44721,OTHER,N/A,$591.04 ,$464.99 ,
DIGESTIVE SYSTEM,44721,TOTAL,N/A,$591.04 ,$464.99 ,
DIGESTIVE SYSTEM,44799,80S,N/A,$450.37 ,$357.68 ,
DIGESTIVE SYSTEM,44799,SG,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,44799,OTHER,"1,883 ","$534,258.80 ","$421,425.91 ",
DIGESTIVE SYSTEM,44799,TOTAL,"1,885 ","$534,709.17 ","$421,783.59 ",
DIGESTIVE SYSTEM,44800,80S,41 ,"$2,896.06 ","$2,158.37 ",
DIGESTIVE SYSTEM,44800,OTHER,233 ,"$121,767.36 ","$94,758.76 ",
DIGESTIVE SYSTEM,44800,TOTAL,274 ,"$124,663.42 ","$96,917.13 ",
DIGESTIVE SYSTEM,44820,80S,N/A,"$1,115.56 ",$885.82 ,
DIGESTIVE SYSTEM,44820,OTHER,50 ,"$40,148.44 ","$31,485.39 ",
DIGESTIVE SYSTEM,44820,TOTAL,59 ,"$41,264.00 ","$32,371.21 ",
DIGESTIVE SYSTEM,44850,80S,30 ,"$1,950.76 ","$1,531.65 ",
DIGESTIVE SYSTEM,44850,OTHER,81 ,"$46,622.10 ","$35,768.31 ",
DIGESTIVE SYSTEM,44850,TOTAL,111 ,"$48,572.86 ","$37,299.96 ",
DIGESTIVE SYSTEM,44899,80S,N/A,$552.67 ,$428.63 ,
DIGESTIVE SYSTEM,44899,OTHER,58 ,"$44,510.35 ","$35,181.82 ",
DIGESTIVE SYSTEM,44899,TOTAL,64 ,"$45,063.02 ","$35,610.45 ",
DIGESTIVE SYSTEM,44900,80S,N/A,$491.05 ,$387.10 ,
DIGESTIVE SYSTEM,44900,OTHER,27 ,"$16,718.36 ","$13,187.64 ",
DIGESTIVE SYSTEM,44900,TOTAL,32 ,"$17,209.41 ","$13,574.74 ",
DIGESTIVE SYSTEM,44950,80S,97 ,"$9,134.16 ","$7,137.29 ",
DIGESTIVE SYSTEM,44950,OTHER,630 ,"$399,766.16 ","$309,866.84 ",
DIGESTIVE SYSTEM,44950,TOTAL,727 ,"$408,900.32 ","$317,004.13 ",
DIGESTIVE SYSTEM,44955,80S,480 ,"$5,967.37 ","$4,644.85 ",
DIGESTIVE SYSTEM,44955,OTHER,"2,377 ","$199,332.35 ","$156,412.67 ",
DIGESTIVE SYSTEM,44955,TOTAL,"2,857 ","$205,299.72 ","$161,057.52 ",
DIGESTIVE SYSTEM,44960,80S,72 ,"$8,311.45 ","$6,503.47 ",
DIGESTIVE SYSTEM,44960,OTHER,549 ,"$466,832.45 ","$362,866.85 ",
DIGESTIVE SYSTEM,44960,TOTAL,621 ,"$475,143.90 ","$369,370.32 ",
DIGESTIVE SYSTEM,44970,80S,"2,450 ","$204,593.37 ","$156,412.91 ",
DIGESTIVE SYSTEM,44970,SG,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,44970,OTHER,"19,659 ","$11,777,206.83 ","$9,073,293.49 ",
DIGESTIVE SYSTEM,44970,TOTAL,"22,109 ","$11,981,800.20 ","$9,229,706.40 ",
DIGESTIVE SYSTEM,44979,80S,21 ,"$1,204.44 ",$951.49 ,
DIGESTIVE SYSTEM,44979,OTHER,112 ,"$61,816.65 ","$47,741.91 ",
DIGESTIVE SYSTEM,44979,TOTAL,133 ,"$63,021.09 ","$48,693.40 ",
DIGESTIVE SYSTEM,45000,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,45000,OTHER,145 ,"$52,779.31 ","$41,443.30 ",
DIGESTIVE SYSTEM,45000,TOTAL,145 ,"$52,779.31 ","$41,443.30 ",
DIGESTIVE SYSTEM,45005,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,45005,OTHER,56 ,"$10,657.62 ","$7,364.15 ",
DIGESTIVE SYSTEM,45005,TOTAL,56 ,"$10,657.62 ","$7,364.15 ",
DIGESTIVE SYSTEM,45020,OTHER,148 ,"$84,390.61 ","$65,724.51 ",
DIGESTIVE SYSTEM,45020,TOTAL,148 ,"$84,390.61 ","$65,724.51 ",
DIGESTIVE SYSTEM,45100,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,45100,SG,N/A,"$2,683.44 ","$2,103.83 ",
DIGESTIVE SYSTEM,45100,OTHER,"1,695 ","$597,712.62 ","$464,700.76 ",
DIGESTIVE SYSTEM,45100,TOTAL,"1,698 ","$600,396.06 ","$466,804.59 ",
DIGESTIVE SYSTEM,45108,OTHER,14 ,"$7,682.79 ","$6,029.58 ",
DIGESTIVE SYSTEM,45108,TOTAL,14 ,"$7,682.79 ","$6,029.58 ",
DIGESTIVE SYSTEM,45110,80S,86 ,"$23,428.53 ","$18,130.39 ",
DIGESTIVE SYSTEM,45110,OTHER,491 ,"$865,808.24 ","$674,593.31 ",
DIGESTIVE SYSTEM,45110,TOTAL,577 ,"$889,236.77 ","$692,723.70 ",
DIGESTIVE SYSTEM,45111,80S,48 ,"$4,934.84 ","$3,895.83 ",
DIGESTIVE SYSTEM,45111,OTHER,220 ,"$161,064.00 ","$126,041.91 ",
DIGESTIVE SYSTEM,45111,TOTAL,268 ,"$165,998.84 ","$129,937.74 ",
DIGESTIVE SYSTEM,45112,80S,11 ,"$2,892.35 ","$2,274.48 ",
DIGESTIVE SYSTEM,45112,OTHER,54 ,"$89,401.59 ","$69,732.59 ",
DIGESTIVE SYSTEM,45112,TOTAL,65 ,"$92,293.94 ","$72,007.07 ",
DIGESTIVE SYSTEM,45113,80S,N/A,"$1,769.50 ","$1,393.88 ",
DIGESTIVE SYSTEM,45113,OTHER,20 ,"$37,586.26 ","$28,961.01 ",
DIGESTIVE SYSTEM,45113,TOTAL,26 ,"$39,355.76 ","$30,354.89 ",
DIGESTIVE SYSTEM,45114,80S,N/A,"$1,914.51 ","$1,506.00 ",
DIGESTIVE SYSTEM,45114,OTHER,19 ,"$32,278.80 ","$25,445.38 ",
DIGESTIVE SYSTEM,45114,TOTAL,26 ,"$34,193.31 ","$26,951.38 ",
DIGESTIVE SYSTEM,45116,OTHER,N/A,"$5,415.67 ","$4,273.30 ",
DIGESTIVE SYSTEM,45116,TOTAL,N/A,"$5,415.67 ","$4,273.30 ",
DIGESTIVE SYSTEM,45119,80S,N/A,"$1,216.27 ",$967.55 ,
DIGESTIVE SYSTEM,45119,OTHER,21 ,"$39,203.48 ","$30,953.59 ",
DIGESTIVE SYSTEM,45119,TOTAL,25 ,"$40,419.75 ","$31,921.14 ",
DIGESTIVE SYSTEM,45120,80S,N/A,$780.72 ,$616.68 ,
DIGESTIVE SYSTEM,45120,OTHER,13 ,"$18,821.16 ","$14,825.13 ",
DIGESTIVE SYSTEM,45120,TOTAL,16 ,"$19,601.88 ","$15,441.81 ",
DIGESTIVE SYSTEM,45121,80S,N/A,$800.29 ,$634.20 ,
DIGESTIVE SYSTEM,45121,OTHER,13 ,"$23,682.14 ","$18,781.36 ",
DIGESTIVE SYSTEM,45121,TOTAL,16 ,"$24,482.43 ","$19,415.56 ",
DIGESTIVE SYSTEM,45123,80S,20 ,"$3,250.66 ","$2,447.94 ",
DIGESTIVE SYSTEM,45123,OTHER,112 ,"$119,491.82 ","$93,374.43 ",
DIGESTIVE SYSTEM,45123,TOTAL,132 ,"$122,742.48 ","$95,822.37 ",
DIGESTIVE SYSTEM,45126,80S,N/A,"$4,235.01 ","$3,352.66 ",
DIGESTIVE SYSTEM,45126,OTHER,98 ,"$196,208.89 ","$152,713.16 ",
DIGESTIVE SYSTEM,45126,TOTAL,108 ,"$200,443.90 ","$156,065.82 ",
DIGESTIVE SYSTEM,45130,80S,276 ,"$43,846.21 ","$34,520.92 ",
DIGESTIVE SYSTEM,45130,OTHER,"1,473 ","$1,608,162.15 ","$1,262,239.61 ",
DIGESTIVE SYSTEM,45130,TOTAL,"1,749 ","$1,652,008.36 ","$1,296,760.53 ",
DIGESTIVE SYSTEM,45135,80S,N/A,$802.63 ,$640.81 ,
DIGESTIVE SYSTEM,45135,OTHER,21 ,"$27,356.88 ","$21,618.48 ",
DIGESTIVE SYSTEM,45135,TOTAL,25 ,"$28,159.51 ","$22,259.29 ",
DIGESTIVE SYSTEM,45136,80S,N/A,"$1,986.71 ","$1,331.91 ",
DIGESTIVE SYSTEM,45136,OTHER,53 ,"$95,233.57 ","$74,717.21 ",
DIGESTIVE SYSTEM,45136,TOTAL,60 ,"$97,220.28 ","$76,049.12 ",
DIGESTIVE SYSTEM,45150,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,45150,OTHER,34 ,"$14,188.61 ","$10,781.73 ",
DIGESTIVE SYSTEM,45150,TOTAL,34 ,"$14,188.61 ","$10,781.73 ",
DIGESTIVE SYSTEM,45160,80S,N/A,$343.85 ,$269.58 ,
DIGESTIVE SYSTEM,45160,OTHER,17 ,"$17,799.52 ","$14,129.27 ",
DIGESTIVE SYSTEM,45160,TOTAL,19 ,"$18,143.37 ","$14,398.85 ",
DIGESTIVE SYSTEM,45171,80S,131 ,"$11,217.77 ","$8,767.80 ",
DIGESTIVE SYSTEM,45171,SG,N/A,"$10,437.68 ","$8,183.15 ",
DIGESTIVE SYSTEM,45171,OTHER,"2,329 ","$1,622,754.31 ","$1,256,765.87 ",
DIGESTIVE SYSTEM,45171,TOTAL,"2,469 ","$1,644,409.76 ","$1,273,716.82 ",
DIGESTIVE SYSTEM,45172,80S,152 ,"$18,084.34 ","$13,882.99 ",
DIGESTIVE SYSTEM,45172,SG,N/A,"$3,813.03 ","$2,989.41 ",
DIGESTIVE SYSTEM,45172,OTHER,"1,917 ","$1,666,028.21 ","$1,295,637.98 ",
DIGESTIVE SYSTEM,45172,TOTAL,"2,072 ","$1,687,925.58 ","$1,312,510.38 ",
DIGESTIVE SYSTEM,45190,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,45190,SG,N/A,"$1,339.97 ","$1,050.54 ",
DIGESTIVE SYSTEM,45190,OTHER,292 ,"$230,977.39 ","$179,799.12 ",
DIGESTIVE SYSTEM,45190,TOTAL,293 ,"$232,317.36 ","$180,849.66 ",
DIGESTIVE SYSTEM,45300,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,45300,SG,N/A,$252.19 ,$197.73 ,
DIGESTIVE SYSTEM,45300,OTHER,"14,482 ","$1,592,017.62 ","$1,170,525.89 ",
DIGESTIVE SYSTEM,45300,TOTAL,"14,486 ","$1,592,269.81 ","$1,170,723.62 ",
DIGESTIVE SYSTEM,45303,OTHER,543 ,"$507,210.56 ","$391,572.12 ",
DIGESTIVE SYSTEM,45303,TOTAL,543 ,"$507,210.56 ","$391,572.12 ",
DIGESTIVE SYSTEM,45305,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,45305,OTHER,380 ,"$43,928.85 ","$33,543.45 ",
DIGESTIVE SYSTEM,45305,TOTAL,380 ,"$43,928.85 ","$33,543.45 ",
DIGESTIVE SYSTEM,45307,80S,N/A,$16.22 ,$12.81 ,
DIGESTIVE SYSTEM,45307,OTHER,78 ,"$16,042.67 ","$11,753.36 ",
DIGESTIVE SYSTEM,45307,TOTAL,80 ,"$16,058.89 ","$11,766.17 ",
DIGESTIVE SYSTEM,45308,OTHER,30 ,"$2,889.14 ","$1,822.36 ",
DIGESTIVE SYSTEM,45308,TOTAL,30 ,"$2,889.14 ","$1,822.36 ",
DIGESTIVE SYSTEM,45309,OTHER,17 ,"$2,723.93 ","$2,153.94 ",
DIGESTIVE SYSTEM,45309,TOTAL,17 ,"$2,723.93 ","$2,153.94 ",
DIGESTIVE SYSTEM,45315,OTHER,13 ,"$2,891.00 ","$2,105.82 ",
DIGESTIVE SYSTEM,45315,TOTAL,13 ,"$2,891.00 ","$2,105.82 ",
DIGESTIVE SYSTEM,45317,OTHER,211 ,"$40,009.56 ","$30,122.70 ",
DIGESTIVE SYSTEM,45317,TOTAL,211 ,"$40,009.56 ","$30,122.70 ",
DIGESTIVE SYSTEM,45320,OTHER,13 ,"$4,683.81 ","$3,602.65 ",
DIGESTIVE SYSTEM,45320,TOTAL,13 ,"$4,683.81 ","$3,602.65 ",
DIGESTIVE SYSTEM,45321,OTHER,30 ,"$3,982.46 ","$2,997.64 ",
DIGESTIVE SYSTEM,45321,TOTAL,30 ,"$3,982.46 ","$2,997.64 ",
DIGESTIVE SYSTEM,45327,OTHER,N/A,$521.61 ,$411.03 ,
DIGESTIVE SYSTEM,45327,TOTAL,N/A,$521.61 ,$411.03 ,
DIGESTIVE SYSTEM,45330,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,45330,SG,457 ,"$64,764.57 ","$47,926.83 ",
DIGESTIVE SYSTEM,45330,OTHER,"45,872 ","$3,522,935.97 ","$2,615,535.95 ",
DIGESTIVE SYSTEM,45330,TOTAL,"46,329 ","$3,587,700.54 ","$2,663,462.78 ",
DIGESTIVE SYSTEM,45331,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,45331,SG,519 ,"$205,894.35 ","$159,167.56 ",
DIGESTIVE SYSTEM,45331,OTHER,"36,017 ","$5,157,807.87 ","$3,944,189.71 ",
DIGESTIVE SYSTEM,45331,TOTAL,"36,536 ","$5,363,702.22 ","$4,103,357.27 ",
DIGESTIVE SYSTEM,45332,SG,N/A,$543.10 ,$328.27 ,
DIGESTIVE SYSTEM,45332,OTHER,298 ,"$33,029.58 ","$25,493.37 ",
DIGESTIVE SYSTEM,45332,TOTAL,299 ,"$33,572.68 ","$25,821.64 ",
DIGESTIVE SYSTEM,45333,SG,N/A,"$1,303.19 ","$1,044.76 ",
DIGESTIVE SYSTEM,45333,OTHER,539 ,"$74,784.90 ","$57,961.99 ",
DIGESTIVE SYSTEM,45333,TOTAL,542 ,"$76,088.09 ","$59,006.75 ",
DIGESTIVE SYSTEM,45334,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,45334,SG,20 ,"$10,421.00 ","$8,170.05 ",
DIGESTIVE SYSTEM,45334,OTHER,"3,225 ","$490,482.25 ","$376,026.57 ",
DIGESTIVE SYSTEM,45334,TOTAL,"3,245 ","$500,903.25 ","$384,196.62 ",
DIGESTIVE SYSTEM,45335,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,45335,SG,41 ,"$14,259.82 ","$11,011.59 ",
DIGESTIVE SYSTEM,45335,OTHER,"2,959 ","$269,313.97 ","$208,900.59 ",
DIGESTIVE SYSTEM,45335,TOTAL,"3,000 ","$283,573.79 ","$219,912.18 ",
DIGESTIVE SYSTEM,45337,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,45337,OTHER,"1,667 ","$186,169.10 ","$143,707.50 ",
DIGESTIVE SYSTEM,45337,TOTAL,"1,667 ","$186,169.10 ","$143,707.50 ",
DIGESTIVE SYSTEM,45338,SG,140 ,"$78,156.76 ","$61,226.80 ",
DIGESTIVE SYSTEM,45338,OTHER,"6,410 ","$1,413,525.29 ","$1,091,716.93 ",
DIGESTIVE SYSTEM,45338,TOTAL,"6,550 ","$1,491,682.05 ","$1,152,943.73 ",
DIGESTIVE SYSTEM,45340,SG,N/A,"$5,449.30 ","$3,943.84 ",
DIGESTIVE SYSTEM,45340,OTHER,"1,066 ","$136,287.01 ","$103,656.67 ",
DIGESTIVE SYSTEM,45340,TOTAL,"1,076 ","$141,736.31 ","$107,600.51 ",
DIGESTIVE SYSTEM,45341,SG,N/A,"$3,046.56 ","$2,359.02 ",
DIGESTIVE SYSTEM,45341,OTHER,"1,717 ","$240,810.03 ","$182,853.92 ",
DIGESTIVE SYSTEM,45341,TOTAL,"1,725 ","$243,856.59 ","$185,212.94 ",
DIGESTIVE SYSTEM,45342,SG,N/A,$544.73 ,$427.06 ,
DIGESTIVE SYSTEM,45342,OTHER,392 ,"$71,811.32 ","$55,240.22 ",
DIGESTIVE SYSTEM,45342,TOTAL,393 ,"$72,356.05 ","$55,667.28 ",
DIGESTIVE SYSTEM,45346,SG,N/A,"$3,446.66 ","$2,732.16 ",
DIGESTIVE SYSTEM,45346,OTHER,933 ,"$318,503.30 ","$246,532.90 ",
DIGESTIVE SYSTEM,45346,TOTAL,939 ,"$321,949.96 ","$249,265.06 ",
DIGESTIVE SYSTEM,45347,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,45347,OTHER,526 ,"$80,090.44 ","$62,185.75 ",
DIGESTIVE SYSTEM,45347,TOTAL,526 ,"$80,090.44 ","$62,185.75 ",
DIGESTIVE SYSTEM,45349,SG,N/A,"$3,687.16 ","$2,956.40 ",
DIGESTIVE SYSTEM,45349,OTHER,723 ,"$173,586.27 ","$132,061.97 ",
DIGESTIVE SYSTEM,45349,TOTAL,726 ,"$177,273.43 ","$135,018.37 ",
DIGESTIVE SYSTEM,45350,SG,20 ,"$10,852.71 ","$7,993.77 ",
DIGESTIVE SYSTEM,45350,OTHER,"1,427 ","$430,859.62 ","$326,206.86 ",
